#
#   VizieR Astronomical Server vizier.cds.unistra.fr
#    Date: 2026-08-28T07:50:46 [V7.6]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	service_protocol=ASU	  IVOID of the protocol through which the data was retrieved
#INFO	request_date=2026-08-28T07:50:46	  Query execution date
#INFO	request=https://vizier.cds.unistra.fr/viz-bin/asu-tsv?-source=J/A%2BA/690/A52/tablec4&Group=65990&-out=Group,GalID,SpecObjID,RAJ2000,DEJ2000,zsp,Lr&-out.max=unlimited	  Full request URL
#INFO	contact=cds-question@unistra.fr	  Email or URL to contact publisher
#INFO	server_software=VizieR/7.6	  Software version
#INFO	publisher=CDS	  Data centre that produced the VOTable

#RESOURCE=yCat_36900052
#Name: J/A+A/690/A52
#Title: AXES-SDSS galaxy groups (Damsted+, 2024)
#INFO	ivoid=ivo://cds.vizier/j/a+a/690/a52	    IVOID of underlying data collection
#INFO	data_ivoid=ivo://cds.vizier/j/a+a/690/a52	    IVOID of underlying data collection
#INFO	creator=Damsted S.	    First author or institution
#INFO	cites=bibcode:2024A&A...690A..52D	    Article or Data origin sources
#INFO	journal=A&A	    Journal name
#INFO	original_date=2024	    Year of the article publication
#INFO	reference_url=https://cdsarc.cds.unistra.fr/viz-bin/cat/J/A+A/690/A52	    Dataset landing page
#INFO	citation=doi:10.26093/cds/vizier.36900052	    Dataset identifier that can be used for citation
#INFO	publication_date=2025-02-18	    Date of first publication in the data centre
#INFO	rights_uri=https://cds.unistra.fr/vizier-org/licences_vizier.html	    Licence URI
#Table	J_A_A_690_A52_tablec4:
#Name: J/A+A/690/A52/tablec4
#Title: Clean members of SDSS FoF groups
#Column	Group	(I5)	FoF group identification number (GROUP_ID)	[ucd=meta.id]
#Column	GalID	(I6)	FoF ID of the galaxy (GALID)	[ucd=meta.id;meta.main]
#Column	SpecObjID	(I19)	SDSS ID of the galaxy (specobjid)	[ucd=meta.id]
#Column	RAJ2000	(F13.9)	Right ascension (J2000) (RA_GAL)	[ucd=pos.eq.ra;meta.main]
#Column	DEJ2000	(F13.9)	Declination (J2000) (DEC_GAL)	[ucd=pos.eq.dec;meta.main]
#Column	zsp	(F12.9)	Galaxy redshift (ZSPEC)	[ucd=src.redshift]
#Column	Lr	(E11.4)	r-band luminosity (L_R)	[ucd=phys.luminosity;em.opt]
Group	GalID	SpecObjID	RAJ2000	DEJ2000	zsp	Lr
 	 	 	deg	deg	 	Lsun
-----	------	-------------------	-------------	-------------	------------	-----------
65990	299533	2989363278909564928	179.542346987	+25.122250000	 0.015871589	 2.3510e+00
65990	300502	                  0	179.677492877	+25.036620000	 0.015498170	 2.4698e+00
65990	370328	2989385269142120448	179.754221794	+25.222790000	 0.015533191	 1.8167e+00
65990	383518	2830685604012910592	179.407592590	+25.240590000	 0.017117013	 1.4067e+00
65990	405295	7210492907550863360	179.338437660	+25.194780000	 0.016203368	 1.4045e+00
65990	451416	2989371525246773248	179.669846262	+25.316340000	 0.015972045	 1.1014e+00
65990	477664	2989383894752585728	179.772774755	+24.988970000	 0.014497654	 1.1070e+00
65990	503828	                  0	179.450994654	+25.270640000	 0.016917470	 6.3926e-01
65990	508117	2989360255252588544	179.487540098	+25.144340000	 0.016162663	 6.6833e-01
65990	536832	2989371800124680192	179.679608136	+25.043060000	 0.016506666	 4.2112e-01
65990	549512	2830683404989655040	179.361176948	+25.233060000	 0.015927185	 3.3601e-01
65990	549643	2989372899636307968	179.605944677	+25.097650000	 0.015101231	 3.7270e-01
65990	557299	2989362179397937152	179.485375033	+25.068290000	 0.014868306	 3.0665e-01
65990	569122	2830686978402445312	179.327983902	+25.190000000	 0.015300170	 1.7562e-01
65990	580424	2830686153768724480	179.466778616	+25.048380000	 0.015244670	 6.0955e-02
65990	580719	2989337715264219136	179.623485203	+24.768520000	 0.015629186	 5.2749e-02
65990	580778	2830673234507098112	179.197305635	+25.174220000	 0.015867805	 5.0773e-02
65990	581617	2989329468927010816	179.851664426	+24.926760000	 0.014452295	 4.5747e-02
65990	581736	2989393790357235712	179.959354302	+25.093030000	 0.016937796	 3.1786e-02
65990	581833	2989384994264213504	179.821778955	+25.157560000	 0.015359906	 3.6602e-02
65990	581841	2830684779379189760	179.378537351	+25.254630000	 0.014973100	 3.8911e-02
65990	582248	2989359705496774656	179.574862168	+25.031430000	 0.014596446	 3.3289e-02

