#
#   VizieR Astronomical Server vizier.cds.unistra.fr
#    Date: 2026-08-28T07:50:43 [V7.6]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	service_protocol=ASU	  IVOID of the protocol through which the data was retrieved
#INFO	request_date=2026-08-28T07:50:43	  Query execution date
#INFO	request=https://vizier.cds.unistra.fr/viz-bin/asu-tsv?-source=J/A%2BA/690/A52/tablec4&Group=11110&-out=Group,GalID,SpecObjID,RAJ2000,DEJ2000,zsp,Lr&-out.max=unlimited	  Full request URL
#INFO	contact=cds-question@unistra.fr	  Email or URL to contact publisher
#INFO	server_software=VizieR/7.6	  Software version
#INFO	publisher=CDS	  Data centre that produced the VOTable

#RESOURCE=yCat_36900052
#Name: J/A+A/690/A52
#Title: AXES-SDSS galaxy groups (Damsted+, 2024)
#INFO	ivoid=ivo://cds.vizier/j/a+a/690/a52	    IVOID of underlying data collection
#INFO	data_ivoid=ivo://cds.vizier/j/a+a/690/a52	    IVOID of underlying data collection
#INFO	creator=Damsted S.	    First author or institution
#INFO	cites=bibcode:2024A&A...690A..52D	    Article or Data origin sources
#INFO	journal=A&A	    Journal name
#INFO	original_date=2024	    Year of the article publication
#INFO	reference_url=https://cdsarc.cds.unistra.fr/viz-bin/cat/J/A+A/690/A52	    Dataset landing page
#INFO	citation=doi:10.26093/cds/vizier.36900052	    Dataset identifier that can be used for citation
#INFO	publication_date=2025-02-18	    Date of first publication in the data centre
#INFO	rights_uri=https://cds.unistra.fr/vizier-org/licences_vizier.html	    Licence URI
#Table	J_A_A_690_A52_tablec4:
#Name: J/A+A/690/A52/tablec4
#Title: Clean members of SDSS FoF groups
#Column	Group	(I5)	FoF group identification number (GROUP_ID)	[ucd=meta.id]
#Column	GalID	(I6)	FoF ID of the galaxy (GALID)	[ucd=meta.id;meta.main]
#Column	SpecObjID	(I19)	SDSS ID of the galaxy (specobjid)	[ucd=meta.id]
#Column	RAJ2000	(F13.9)	Right ascension (J2000) (RA_GAL)	[ucd=pos.eq.ra;meta.main]
#Column	DEJ2000	(F13.9)	Declination (J2000) (DEC_GAL)	[ucd=pos.eq.dec;meta.main]
#Column	zsp	(F12.9)	Galaxy redshift (ZSPEC)	[ucd=src.redshift]
#Column	Lr	(E11.4)	r-band luminosity (L_R)	[ucd=phys.luminosity;em.opt]
Group	GalID	SpecObjID	RAJ2000	DEJ2000	zsp	Lr
 	 	 	deg	deg	 	Lsun
-----	------	-------------------	-------------	-------------	------------	-----------
11110	 18490	1016811900958173184	151.312165843	+53.148990000	 0.046886245	 8.1992e+00
11110	270233	1016798981696546816	151.013035358	+53.298890000	 0.045180552	 2.8122e+00
11110	350147	1016809701934917632	151.189496024	+53.114050000	 0.047918780	 1.8043e+00
11110	358651	1016811076324452352	151.356455368	+53.166030000	 0.046396127	 1.8589e+00
11110	385373	1016809152179103744	151.329757718	+53.160260000	 0.043270271	 1.8427e+00
11110	409777	1016813550225614848	151.203843183	+53.145980000	 0.046342372	 1.4343e+00
11110	426731	6459304640164589568	151.317285911	+53.058260000	 0.043553515	 1.4657e+00
11110	495046	1016820971929102336	150.899640390	+53.042450000	 0.044985640	 8.5822e-01
11110	508824	1016827294120962048	151.222741803	+53.067770000	 0.044976985	 7.2972e-01
11110	516372	1016814099981428736	151.304000417	+53.250140000	 0.046229013	 6.4079e-01
11110	518443	1016827568998868992	151.295244625	+53.058000000	 0.047039146	 5.9374e-01
11110	525707	1016812725591894016	151.255690705	+53.124990000	 0.043724047	 6.2669e-01
11110	530223	1016808877301196800	151.370666747	+53.103610000	 0.046007446	 5.1673e-01
11110	534319	1016810801446545408	151.323238025	+53.279900000	 0.047734670	 4.5047e-01
11110	553041	1016826469487241216	151.522249245	+53.077780000	 0.043737084	 3.5864e-01
11110	557008	1016802555109337088	151.055526852	+53.160950000	 0.046959455	 2.6358e-01
11110	559387	1016825369975613440	151.170509521	+53.051880000	 0.043757502	 2.8124e-01
11110	559836	1016813000469800960	151.256580702	+53.147500000	 0.045720201	 2.6946e-01

