#
#   VizieR Astronomical Server vizier.cds.unistra.fr
#    Date: 2026-08-28T07:50:49 [V7.6]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	service_protocol=ASU	  IVOID of the protocol through which the data was retrieved
#INFO	request_date=2026-08-28T07:50:49	  Query execution date
#INFO	request=https://vizier.cds.unistra.fr/viz-bin/asu-tsv?-source=J/A%2BA/690/A52/tablec4&Group=39098&-out=Group,GalID,SpecObjID,RAJ2000,DEJ2000,zsp,Lr&-out.max=unlimited	  Full request URL
#INFO	contact=cds-question@unistra.fr	  Email or URL to contact publisher
#INFO	server_software=VizieR/7.6	  Software version
#INFO	publisher=CDS	  Data centre that produced the VOTable

#RESOURCE=yCat_36900052
#Name: J/A+A/690/A52
#Title: AXES-SDSS galaxy groups (Damsted+, 2024)
#INFO	ivoid=ivo://cds.vizier/j/a+a/690/a52	    IVOID of underlying data collection
#INFO	data_ivoid=ivo://cds.vizier/j/a+a/690/a52	    IVOID of underlying data collection
#INFO	creator=Damsted S.	    First author or institution
#INFO	cites=bibcode:2024A&A...690A..52D	    Article or Data origin sources
#INFO	journal=A&A	    Journal name
#INFO	original_date=2024	    Year of the article publication
#INFO	reference_url=https://cdsarc.cds.unistra.fr/viz-bin/cat/J/A+A/690/A52	    Dataset landing page
#INFO	citation=doi:10.26093/cds/vizier.36900052	    Dataset identifier that can be used for citation
#INFO	publication_date=2025-02-18	    Date of first publication in the data centre
#INFO	rights_uri=https://cds.unistra.fr/vizier-org/licences_vizier.html	    Licence URI
#Table	J_A_A_690_A52_tablec4:
#Name: J/A+A/690/A52/tablec4
#Title: Clean members of SDSS FoF groups
#Column	Group	(I5)	FoF group identification number (GROUP_ID)	[ucd=meta.id]
#Column	GalID	(I6)	FoF ID of the galaxy (GALID)	[ucd=meta.id;meta.main]
#Column	SpecObjID	(I19)	SDSS ID of the galaxy (specobjid)	[ucd=meta.id]
#Column	RAJ2000	(F13.9)	Right ascension (J2000) (RA_GAL)	[ucd=pos.eq.ra;meta.main]
#Column	DEJ2000	(F13.9)	Declination (J2000) (DEC_GAL)	[ucd=pos.eq.dec;meta.main]
#Column	zsp	(F12.9)	Galaxy redshift (ZSPEC)	[ucd=src.redshift]
#Column	Lr	(E11.4)	r-band luminosity (L_R)	[ucd=phys.luminosity;em.opt]
Group	GalID	SpecObjID	RAJ2000	DEJ2000	zsp	Lr
 	 	 	deg	deg	 	Lsun
-----	------	-------------------	-------------	-------------	------------	-----------
39098	128832	3249415926088493056	162.859667044	 +8.298679000	 0.022472706	 4.7079e+00
39098	147398	                  0	162.856345485	 +8.567150000	 0.023286890	 4.0686e+00
39098	392510	3248281779827664896	162.757163941	 +8.473492000	 0.022923752	 1.5911e+00
39098	410020	3248285078362548224	162.627251842	 +8.759620000	 0.023471524	 1.3862e+00
39098	437374	3248286452752082944	162.734681111	 +8.758670000	 0.023264197	 1.2118e+00
39098	463709	3249420049257097216	162.648499025	 +8.799794000	 0.023559954	 9.8541e-01
39098	486367	3249418125111748608	162.850067358	 +8.661477000	 0.021164457	 1.0388e+00
39098	492894	3248265836909062144	162.996708324	 +8.944869000	 0.023361313	 7.9729e-01
39098	495501	3248248244723017728	163.107150408	 +8.557591000	 0.021780307	 8.9589e-01
39098	508825	3249433243396630528	162.589220185	 +8.746969000	 0.020808293	 8.6089e-01
39098	512161	3249412077797795840	163.042050505	 +8.701228000	 0.020688163	 8.3491e-01
39098	526052	3249417575355934720	162.852665671	 +8.557428000	 0.024327106	 4.9404e-01
39098	533673	3249406305361750016	163.037675206	 +8.668580000	 0.022337721	 5.1562e-01
39098	537846	3248256216182319104	162.836144850	 +8.445005000	 0.022148764	 4.8635e-01
39098	539696	3248281504949757952	162.728413345	 +8.514607000	 0.023532349	 4.1354e-01
39098	540593	3248271609345107968	162.867738687	 +8.824122000	 0.023911766	 3.9418e-01
39098	546503	3248280405438130176	162.652148885	 +8.558456000	 0.022732452	 3.8124e-01
39098	558942	3249418674867562496	163.024019316	 +8.500508000	 0.023388680	 2.4870e-01
39098	561095	3248284803484641280	162.534986813	 +8.861108000	 0.022358140	 2.5655e-01
39098	563665	3249398333902448640	163.056386963	 +8.853130000	 0.023076780	 2.1586e-01
39098	565095	3249421148768724992	162.607090908	 +8.753173000	 0.022069970	 2.2016e-01
39098	569682	3249416200966400000	162.829832833	 +8.355454000	 0.022775511	 1.6349e-01
39098	570608	3249422523158259712	162.790728736	 +8.694215000	 0.022709717	 1.5619e-01
39098	571385	3249404106338494464	163.057276230	 +8.355218000	 0.021706711	 1.6371e-01
39098	571417	3249410703408261120	162.932694473	 +8.801401000	 0.023577363	 1.3862e-01
39098	571678	3249404381216401408	163.072471608	 +8.472778000	 0.024746317	 1.2303e-01
39098	574039	3248262263496271872	163.136768247	 +8.834343000	 0.023033391	 1.2212e-01
39098	575071	3248256765938132992	162.849435371	 +8.346812000	 0.022678017	 1.1639e-01
39098	575234	3249416750722213888	162.872462865	 +8.678131000	 0.022961647	 1.1203e-01
39098	577658	3248272983734642688	162.783945762	 +9.025413000	 0.023855154	 8.2868e-02
39098	578303	3249430219739654144	162.466785752	 +8.728218000	 0.024314424	 7.4586e-02
39098	578671	3248257315693946880	162.939677243	 +8.557330000	 0.021622590	 8.8735e-02

