#
#   VizieR Astronomical Server vizier.cds.unistra.fr
#    Date: 2026-08-28T07:50:42 [V7.6]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	service_protocol=ASU	  IVOID of the protocol through which the data was retrieved
#INFO	request_date=2026-08-28T07:50:42	  Query execution date
#INFO	request=https://vizier.cds.unistra.fr/viz-bin/asu-tsv?-source=J/A%2BA/690/A52/tablec4&Group=2497&-out=Group,GalID,SpecObjID,RAJ2000,DEJ2000,zsp,Lr&-out.max=unlimited	  Full request URL
#INFO	contact=cds-question@unistra.fr	  Email or URL to contact publisher
#INFO	server_software=VizieR/7.6	  Software version
#INFO	publisher=CDS	  Data centre that produced the VOTable

#RESOURCE=yCat_36900052
#Name: J/A+A/690/A52
#Title: AXES-SDSS galaxy groups (Damsted+, 2024)
#INFO	ivoid=ivo://cds.vizier/j/a+a/690/a52	    IVOID of underlying data collection
#INFO	data_ivoid=ivo://cds.vizier/j/a+a/690/a52	    IVOID of underlying data collection
#INFO	creator=Damsted S.	    First author or institution
#INFO	cites=bibcode:2024A&A...690A..52D	    Article or Data origin sources
#INFO	journal=A&A	    Journal name
#INFO	original_date=2024	    Year of the article publication
#INFO	reference_url=https://cdsarc.cds.unistra.fr/viz-bin/cat/J/A+A/690/A52	    Dataset landing page
#INFO	citation=doi:10.26093/cds/vizier.36900052	    Dataset identifier that can be used for citation
#INFO	publication_date=2025-02-18	    Date of first publication in the data centre
#INFO	rights_uri=https://cds.unistra.fr/vizier-org/licences_vizier.html	    Licence URI
#Table	J_A_A_690_A52_tablec4:
#Name: J/A+A/690/A52/tablec4
#Title: Clean members of SDSS FoF groups
#Column	Group	(I5)	FoF group identification number (GROUP_ID)	[ucd=meta.id]
#Column	GalID	(I6)	FoF ID of the galaxy (GALID)	[ucd=meta.id;meta.main]
#Column	SpecObjID	(I19)	SDSS ID of the galaxy (specobjid)	[ucd=meta.id]
#Column	RAJ2000	(F13.9)	Right ascension (J2000) (RA_GAL)	[ucd=pos.eq.ra;meta.main]
#Column	DEJ2000	(F13.9)	Declination (J2000) (DEC_GAL)	[ucd=pos.eq.dec;meta.main]
#Column	zsp	(F12.9)	Galaxy redshift (ZSPEC)	[ucd=src.redshift]
#Column	Lr	(E11.4)	r-band luminosity (L_R)	[ucd=phys.luminosity;em.opt]
Group	GalID	SpecObjID	RAJ2000	DEJ2000	zsp	Lr
 	 	 	deg	deg	 	Lsun
-----	------	-------------------	-------------	-------------	------------	-----------
 2497	  2444	6146295389286494208	216.223703810	+17.037920000	 0.054152910	 1.2833e+01
 2497	131145	3106367814651373568	216.341050738	+17.290790000	 0.051646204	 4.6877e+00
 2497	342814	3107547590158215168	216.516516330	+17.156920000	 0.054629961	 1.9209e+00
 2497	362009	3107622631826810880	216.661794310	+17.277100000	 0.052622674	 1.8849e+00
 2497	395824	3106366990017652736	216.299198369	+17.296900000	 0.050882101	 1.7545e+00
 2497	419569	3107549789181470720	216.442218595	+17.041610000	 0.054265040	 1.3345e+00
 2497	438453	3107538244309379072	216.593889344	+17.089570000	 0.050761760	 1.3435e+00
 2497	457081	3107626480117508096	216.411322158	+17.224240000	 0.051947887	 1.1499e+00
 2497	465093	3107548139914029056	216.392671477	+16.856640000	 0.054006034	 1.0021e+00
 2497	483804	3106363691482769408	216.273356284	+17.159270000	 0.055443746	 8.1029e-01
 2497	486434	3107531372361705472	216.677135924	+16.942550000	 0.049707555	 1.0024e+00
 2497	495792	3107559959664027648	216.329287517	+17.020140000	 0.050604511	 9.0043e-01
 2497	498767	3107544566501238784	216.514690382	+16.987100000	 0.055343456	 7.2727e-01
 2497	528031	3106366715139745792	216.507080819	+17.279050000	 0.053604626	 5.3249e-01
 2497	528760	3106362591971141632	216.324308811	+17.013540000	 0.051064038	 5.9541e-01
 2497	536883	3106362042215327744	216.368499469	+16.974830000	 0.053389479	 4.5503e-01
 2497	540117	3107535495530309632	216.564114084	+16.962980000	 0.055957402	 3.8511e-01
 2497	541327	3107546765524494336	216.435645743	+16.966540000	 0.050747007	 4.7728e-01
 2497	544327	3106365065872304128	216.368634609	+17.037520000	 0.052065212	 4.1003e-01
 2497	544957	3107535770408216576	216.586973816	+16.949320000	 0.051065789	 3.8788e-01

