#
#   VizieR Astronomical Server vizier.cds.unistra.fr
#    Date: 2026-08-28T07:50:46 [V7.6]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	service_protocol=ASU	  IVOID of the protocol through which the data was retrieved
#INFO	request_date=2026-08-28T07:50:46	  Query execution date
#INFO	request=https://vizier.cds.unistra.fr/viz-bin/asu-tsv?-source=J/A%2BA/690/A52/tablec4&Group=755&-out=Group,GalID,SpecObjID,RAJ2000,DEJ2000,zsp,Lr&-out.max=unlimited	  Full request URL
#INFO	contact=cds-question@unistra.fr	  Email or URL to contact publisher
#INFO	server_software=VizieR/7.6	  Software version
#INFO	publisher=CDS	  Data centre that produced the VOTable

#RESOURCE=yCat_36900052
#Name: J/A+A/690/A52
#Title: AXES-SDSS galaxy groups (Damsted+, 2024)
#INFO	ivoid=ivo://cds.vizier/j/a+a/690/a52	    IVOID of underlying data collection
#INFO	data_ivoid=ivo://cds.vizier/j/a+a/690/a52	    IVOID of underlying data collection
#INFO	creator=Damsted S.	    First author or institution
#INFO	cites=bibcode:2024A&A...690A..52D	    Article or Data origin sources
#INFO	journal=A&A	    Journal name
#INFO	original_date=2024	    Year of the article publication
#INFO	reference_url=https://cdsarc.cds.unistra.fr/viz-bin/cat/J/A+A/690/A52	    Dataset landing page
#INFO	citation=doi:10.26093/cds/vizier.36900052	    Dataset identifier that can be used for citation
#INFO	publication_date=2025-02-18	    Date of first publication in the data centre
#INFO	rights_uri=https://cds.unistra.fr/vizier-org/licences_vizier.html	    Licence URI
#Table	J_A_A_690_A52_tablec4:
#Name: J/A+A/690/A52/tablec4
#Title: Clean members of SDSS FoF groups
#Column	Group	(I5)	FoF group identification number (GROUP_ID)	[ucd=meta.id]
#Column	GalID	(I6)	FoF ID of the galaxy (GALID)	[ucd=meta.id;meta.main]
#Column	SpecObjID	(I19)	SDSS ID of the galaxy (specobjid)	[ucd=meta.id]
#Column	RAJ2000	(F13.9)	Right ascension (J2000) (RA_GAL)	[ucd=pos.eq.ra;meta.main]
#Column	DEJ2000	(F13.9)	Declination (J2000) (DEC_GAL)	[ucd=pos.eq.dec;meta.main]
#Column	zsp	(F12.9)	Galaxy redshift (ZSPEC)	[ucd=src.redshift]
#Column	Lr	(E11.4)	r-band luminosity (L_R)	[ucd=phys.luminosity;em.opt]
Group	GalID	SpecObjID	RAJ2000	DEJ2000	zsp	Lr
 	 	 	deg	deg	 	Lsun
-----	------	-------------------	-------------	-------------	------------	-----------
  755	   505	1919665727917287424	214.220624863	+10.807430000	 0.025504232	 1.8471e+01
  755	115654	1921992570020325376	214.180070653	+10.885390000	 0.026689792	 4.3123e+00
  755	119064	1922014285374973952	214.594295700	+11.195160000	 0.025217888	 4.8000e+00
  755	131089	1921988446851721216	214.222653212	+10.798320000	 0.023796418	 5.2568e+00
  755	320088	1919659955481241600	213.941445510	+10.438860000	 0.026598478	 2.0549e+00
  755	433092	1921978001491257344	214.418815537	+10.583330000	 0.027922494	 1.0709e+00
  755	469879	1919667926940542976	214.181546796	+10.881230000	 0.027684617	 8.3924e-01
  755	476902	1919668201818449920	214.036533658	+10.595520000	 0.027190722	 8.3638e-01
  755	492356	1921993669531953152	214.247650836	+10.789480000	 0.026025099	 7.9563e-01
  755	497251	1921979925636605952	214.480602476	+10.596990000	 0.024489346	 8.6182e-01
  755	497812	1921991470508697600	214.128822503	+10.632650000	 0.023071825	 9.6814e-01
  755	498194	1919662704260311040	214.036777791	+10.334500000	 0.027000641	 7.0310e-01
  755	514254	1919668476696356864	214.256406489	+10.790860000	 0.024147279	 7.2836e-01
  755	516258	1919667102306822144	214.299528423	+10.611780000	 0.023943984	 7.2787e-01
  755	516740	1919665178161473536	214.433745714	+10.731800000	 0.025225348	 6.4905e-01
  755	542388	1921989546363348992	214.148722033	+10.895570000	 0.025099655	 4.2309e-01
  755	546394	1921979101002885120	214.317117509	+10.831060000	 0.024366341	 4.0995e-01
  755	556033	1921981025148233728	214.424076164	+10.764410000	 0.024055076	 3.2065e-01
  755	558162	1919669301330077696	214.158067273	+10.791700000	 0.025372095	 2.6813e-01
  755	560332	1919666002795194368	214.072317761	+10.748970000	 0.024009996	 2.7926e-01
  755	561609	1921990370997069824	214.261862304	+10.732550000	 0.023868571	 2.6774e-01
  755	563611	1921992844898232320	214.192139491	+11.007970000	 0.027559937	 1.8675e-01
  755	566846	1921979375880792064	214.636734313	+10.442310000	 0.025846050	 1.8823e-01
  755	568492	1919667652062636032	214.226336246	+10.720070000	 0.024847403	 1.8251e-01
  755	569427	1921992295142418432	214.175220205	+10.704700000	 0.025579969	 1.6259e-01
  755	571354	1921989271485442048	214.238533306	+10.644870000	 0.027985902	 1.2051e-01
  755	571437	1919669026452170752	214.108485619	+10.798010000	 0.026390585	 1.3685e-01
