#
#   VizieR Astronomical Server vizier.cds.unistra.fr
#    Date: 2026-08-28T07:50:46 [V7.6]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	service_protocol=ASU	  IVOID of the protocol through which the data was retrieved
#INFO	request_date=2026-08-28T07:50:46	  Query execution date
#INFO	request=https://vizier.cds.unistra.fr/viz-bin/asu-tsv?-source=J/A%2BA/690/A52/tablec4&Group=485&-out=Group,GalID,SpecObjID,RAJ2000,DEJ2000,zsp,Lr&-out.max=unlimited	  Full request URL
#INFO	contact=cds-question@unistra.fr	  Email or URL to contact publisher
#INFO	server_software=VizieR/7.6	  Software version
#INFO	publisher=CDS	  Data centre that produced the VOTable

#RESOURCE=yCat_36900052
#Name: J/A+A/690/A52
#Title: AXES-SDSS galaxy groups (Damsted+, 2024)
#INFO	ivoid=ivo://cds.vizier/j/a+a/690/a52	    IVOID of underlying data collection
#INFO	data_ivoid=ivo://cds.vizier/j/a+a/690/a52	    IVOID of underlying data collection
#INFO	creator=Damsted S.	    First author or institution
#INFO	cites=bibcode:2024A&A...690A..52D	    Article or Data origin sources
#INFO	journal=A&A	    Journal name
#INFO	original_date=2024	    Year of the article publication
#INFO	reference_url=https://cdsarc.cds.unistra.fr/viz-bin/cat/J/A+A/690/A52	    Dataset landing page
#INFO	citation=doi:10.26093/cds/vizier.36900052	    Dataset identifier that can be used for citation
#INFO	publication_date=2025-02-18	    Date of first publication in the data centre
#INFO	rights_uri=https://cds.unistra.fr/vizier-org/licences_vizier.html	    Licence URI
#Table	J_A_A_690_A52_tablec4:
#Name: J/A+A/690/A52/tablec4
#Title: Clean members of SDSS FoF groups
#Column	Group	(I5)	FoF group identification number (GROUP_ID)	[ucd=meta.id]
#Column	GalID	(I6)	FoF ID of the galaxy (GALID)	[ucd=meta.id;meta.main]
#Column	SpecObjID	(I19)	SDSS ID of the galaxy (specobjid)	[ucd=meta.id]
#Column	RAJ2000	(F13.9)	Right ascension (J2000) (RA_GAL)	[ucd=pos.eq.ra;meta.main]
#Column	DEJ2000	(F13.9)	Declination (J2000) (DEC_GAL)	[ucd=pos.eq.dec;meta.main]
#Column	zsp	(F12.9)	Galaxy redshift (ZSPEC)	[ucd=src.redshift]
#Column	Lr	(E11.4)	r-band luminosity (L_R)	[ucd=phys.luminosity;em.opt]
Group	GalID	SpecObjID	RAJ2000	DEJ2000	zsp	Lr
 	 	 	deg	deg	 	Lsun
-----	------	-------------------	-------------	-------------	------------	-----------
  485	   309	                  0	242.992222829	+29.838550000	 0.050249870	 2.0904e+01
  485	 47553	1583057098713884672	243.177896242	+29.901320000	 0.053546811	 5.9705e+00
  485	142494	1583064520417372160	242.980216116	+29.829690000	 0.049920346	 4.5099e+00
  485	187873	1583068093830162432	242.805242730	+29.899420000	 0.050272863	 3.7782e+00
  485	260892	1583062871149930496	242.964281739	+29.863770000	 0.050550840	 2.8995e+00
  485	284265	5639665439593918464	242.938760834	+29.747220000	 0.051003206	 2.5739e+00
  485	286332	1583057648469698560	243.091118454	+29.880240000	 0.050638466	 2.6168e+00
  485	310439	1583069743097604096	242.863501876	+29.794120000	 0.052476144	 2.2187e+00
  485	349357	1583146983789455360	243.035948874	+29.968690000	 0.047585218	 2.3293e+00
  485	350809	1583058198225512448	243.044485758	+29.859570000	 0.050753567	 1.9948e+00
  485	395988	1583063146027837440	242.936042515	+29.756780000	 0.051439508	 1.5610e+00
  485	396067	1583062046516209664	242.939507651	+29.733850000	 0.050062878	 1.6858e+00
  485	423021	1583043904574351360	243.221120818	+29.610180000	 0.050104418	 1.4264e+00
  485	449348	1583146159155734528	242.962630612	+30.034550000	 0.051357237	 1.1585e+00
  485	451321	1583047477987141632	243.232088321	+29.911480000	 0.050130142	 1.2172e+00
  485	473085	1583149182812710912	243.224644475	+30.067390000	 0.050967907	 1.0061e+00
  485	478210	1583144784766199808	243.000007191	+30.047710000	 0.048347948	 1.0758e+00
  485	485240	1583064245539465216	242.944272054	+29.942440000	 0.053131616	 8.2840e-01
  485	497684	1583046928231327744	243.245943927	+29.714750000	 0.051543173	 7.8518e-01
  485	507110	1583046378475513856	243.210734109	+29.814430000	 0.049912225	 7.5753e-01
  485	523357	1583046103597606912	243.226187877	+29.640050000	 0.050129623	 6.0259e-01
  485	524323	1583064795295279104	242.921852608	+29.790360000	 0.048745568	 6.6334e-01
  485	535144	1583054349934815232	243.115870336	+29.830300000	 0.053871396	 4.3372e-01
  485	535272	1583063420905744384	242.995536986	+29.760290000	 0.050856754	 4.8726e-01
  485	538974	1583056548958070784	243.152801274	+29.605140000	 0.052381336	 4.2972e-01
  485	540502	1583146434033641472	243.022728937	+30.044210000	 0.048065495	 5.0794e-01
  485	541527	1583043354818537472	243.286567432	+29.671670000	 0.050956677	 4.2612e-01
  485	542451	1583058473103419392	243.106985790	+29.955530000	 0.053579650	 3.7849e-01
  485	546725	1583070017975511040	242.855662111	+29.773120000	 0.052117886	 3.6680e-01
  485	547436	1583145334522013696	243.060036972	+29.972820000	 0.048678904	 4.1442e-01
  485	548517	1583045828719699968	243.201428390	+29.912320000	 0.054065400	 3.1977e-01
  485	549423	1583151656713873408	243.180265027	+29.950380000	 0.053354182	 3.2006e-01
  485	550214	1583148633056897024	243.124698285	+30.135640000	 0.053052715	 3.2183e-01

