#
#   VizieR Astronomical Server vizier.cds.unistra.fr
#    Date: 2026-08-28T07:50:47 [V7.6]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	service_protocol=ASU	  IVOID of the protocol through which the data was retrieved
#INFO	request_date=2026-08-28T07:50:47	  Query execution date
#INFO	request=https://vizier.cds.unistra.fr/viz-bin/asu-tsv?-source=J/A%2BA/690/A52/tablec4&Group=2426&-out=Group,GalID,SpecObjID,RAJ2000,DEJ2000,zsp,Lr&-out.max=unlimited	  Full request URL
#INFO	contact=cds-question@unistra.fr	  Email or URL to contact publisher
#INFO	server_software=VizieR/7.6	  Software version
#INFO	publisher=CDS	  Data centre that produced the VOTable

#RESOURCE=yCat_36900052
#Name: J/A+A/690/A52
#Title: AXES-SDSS galaxy groups (Damsted+, 2024)
#INFO	ivoid=ivo://cds.vizier/j/a+a/690/a52	    IVOID of underlying data collection
#INFO	data_ivoid=ivo://cds.vizier/j/a+a/690/a52	    IVOID of underlying data collection
#INFO	creator=Damsted S.	    First author or institution
#INFO	cites=bibcode:2024A&A...690A..52D	    Article or Data origin sources
#INFO	journal=A&A	    Journal name
#INFO	original_date=2024	    Year of the article publication
#INFO	reference_url=https://cdsarc.cds.unistra.fr/viz-bin/cat/J/A+A/690/A52	    Dataset landing page
#INFO	citation=doi:10.26093/cds/vizier.36900052	    Dataset identifier that can be used for citation
#INFO	publication_date=2025-02-18	    Date of first publication in the data centre
#INFO	rights_uri=https://cds.unistra.fr/vizier-org/licences_vizier.html	    Licence URI
#Table	J_A_A_690_A52_tablec4:
#Name: J/A+A/690/A52/tablec4
#Title: Clean members of SDSS FoF groups
#Column	Group	(I5)	FoF group identification number (GROUP_ID)	[ucd=meta.id]
#Column	GalID	(I6)	FoF ID of the galaxy (GALID)	[ucd=meta.id;meta.main]
#Column	SpecObjID	(I19)	SDSS ID of the galaxy (specobjid)	[ucd=meta.id]
#Column	RAJ2000	(F13.9)	Right ascension (J2000) (RA_GAL)	[ucd=pos.eq.ra;meta.main]
#Column	DEJ2000	(F13.9)	Declination (J2000) (DEC_GAL)	[ucd=pos.eq.dec;meta.main]
#Column	zsp	(F12.9)	Galaxy redshift (ZSPEC)	[ucd=src.redshift]
#Column	Lr	(E11.4)	r-band luminosity (L_R)	[ucd=phys.luminosity;em.opt]
Group	GalID	SpecObjID	RAJ2000	DEJ2000	zsp	Lr
 	 	 	deg	deg	 	Lsun
-----	------	-------------------	-------------	-------------	------------	-----------
 2426	122151	                  0	240.982055917	+14.902460000	 0.036716620	 4.5506e+00
 2426	202635	2841891563154466816	240.970254212	+14.946440000	 0.036419355	 3.4859e+00
 2426	292298	2841872871456794624	240.915746222	+14.849730000	 0.037043947	 2.3969e+00
 2426	304326	2841892387788187648	240.982855893	+14.956770000	 0.036598264	 2.3593e+00
 2426	375819	2838403362012030976	240.806315543	+14.894360000	 0.036562761	 1.7104e+00
 2426	393582	2838412432982960128	240.686528983	+14.840280000	 0.035167905	 1.7295e+00
 2426	487344	2838404461523658752	240.915447293	+14.850730000	 0.036535353	 8.6330e-01
 2426	488426	2841881667549816832	240.984478146	+14.894290000	 0.035822810	 8.9122e-01
 2426	510498	2841874520724236288	240.861818227	+14.614030000	 0.035779440	 7.1188e-01
 2426	510994	2841884691206793216	240.972428652	+14.610650000	 0.037048446	 6.8499e-01
 2426	512712	2838403911767844864	240.750315821	+14.940130000	 0.036024324	 7.0575e-01
 2426	520008	2841874795602143232	240.837811515	+14.628710000	 0.034237502	 6.9304e-01
 2426	522344	2841892112910280704	240.988145478	+15.002430000	 0.037978883	 5.4273e-01
 2426	524314	2841873970968422400	240.929674866	+14.767870000	 0.035123944	 6.2256e-01
 2426	533059	2841886340474234880	241.063854849	+14.819580000	 0.036628173	 4.9494e-01
 2426	535612	2838402262500403200	240.937725529	+14.925830000	 0.037019756	 4.6292e-01
 2426	543276	2838412982738774016	240.691803320	+14.788770000	 0.036501649	 4.0145e-01
 2426	556127	2838401437866682368	240.840259510	+14.664700000	 0.034242401	 3.3207e-01
 2426	560920	2838401987622496256	240.752871238	+14.699710000	 0.037478893	 2.2682e-01
 2426	562038	2841883866573072384	241.024487312	+14.851410000	 0.035985898	 2.3847e-01
 2426	566613	2841891288276559872	240.996989534	+14.980060000	 0.035506180	 2.0213e-01
 2426	566728	2841883591695165440	241.110058246	+14.884220000	 0.037986781	 1.7457e-01
 2426	566758	2841883041939351552	241.001992505	+14.865370000	 0.036686759	 1.8473e-01
 2426	567477	2841870947311446016	240.775775930	+14.807750000	 0.034738987	 2.0484e-01
 2426	568391	2841884966084700160	240.978164061	+14.590880000	 0.034947133	 1.9689e-01

