#
#   VizieR Astronomical Server vizier.cds.unistra.fr
#    Date: 2026-08-28T07:50:49 [V7.6]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	service_protocol=ASU	  IVOID of the protocol through which the data was retrieved
#INFO	request_date=2026-08-28T07:50:49	  Query execution date
#INFO	request=https://vizier.cds.unistra.fr/viz-bin/asu-tsv?-source=J/A%2BA/690/A52/tablec4&Group=10842&-out=Group,GalID,SpecObjID,RAJ2000,DEJ2000,zsp,Lr&-out.max=unlimited	  Full request URL
#INFO	contact=cds-question@unistra.fr	  Email or URL to contact publisher
#INFO	server_software=VizieR/7.6	  Software version
#INFO	publisher=CDS	  Data centre that produced the VOTable

#RESOURCE=yCat_36900052
#Name: J/A+A/690/A52
#Title: AXES-SDSS galaxy groups (Damsted+, 2024)
#INFO	ivoid=ivo://cds.vizier/j/a+a/690/a52	    IVOID of underlying data collection
#INFO	data_ivoid=ivo://cds.vizier/j/a+a/690/a52	    IVOID of underlying data collection
#INFO	creator=Damsted S.	    First author or institution
#INFO	cites=bibcode:2024A&A...690A..52D	    Article or Data origin sources
#INFO	journal=A&A	    Journal name
#INFO	original_date=2024	    Year of the article publication
#INFO	reference_url=https://cdsarc.cds.unistra.fr/viz-bin/cat/J/A+A/690/A52	    Dataset landing page
#INFO	citation=doi:10.26093/cds/vizier.36900052	    Dataset identifier that can be used for citation
#INFO	publication_date=2025-02-18	    Date of first publication in the data centre
#INFO	rights_uri=https://cds.unistra.fr/vizier-org/licences_vizier.html	    Licence URI
#Table	J_A_A_690_A52_tablec4:
#Name: J/A+A/690/A52/tablec4
#Title: Clean members of SDSS FoF groups
#Column	Group	(I5)	FoF group identification number (GROUP_ID)	[ucd=meta.id]
#Column	GalID	(I6)	FoF ID of the galaxy (GALID)	[ucd=meta.id;meta.main]
#Column	SpecObjID	(I19)	SDSS ID of the galaxy (specobjid)	[ucd=meta.id]
#Column	RAJ2000	(F13.9)	Right ascension (J2000) (RA_GAL)	[ucd=pos.eq.ra;meta.main]
#Column	DEJ2000	(F13.9)	Declination (J2000) (DEC_GAL)	[ucd=pos.eq.dec;meta.main]
#Column	zsp	(F12.9)	Galaxy redshift (ZSPEC)	[ucd=src.redshift]
#Column	Lr	(E11.4)	r-band luminosity (L_R)	[ucd=phys.luminosity;em.opt]
Group	GalID	SpecObjID	RAJ2000	DEJ2000	zsp	Lr
 	 	 	deg	deg	 	Lsun
-----	------	-------------------	-------------	-------------	------------	-----------
10842	 17846	                  0	164.545781302	 +1.604580000	 0.039712330	 9.0996e+00
10842	 55967	5327812330007490560	164.554346406	 +1.606879000	 0.039732642	 6.4586e+00
10842	 65373	5327805183181910016	164.738457832	 +1.436935000	 0.042704379	 5.4238e+00
10842	 71891	 572031409405847552	164.714596450	 +1.650635000	 0.041077641	 5.6091e+00
10842	 73996	 572023712824453120	164.611091103	 +1.382912000	 0.042058020	 5.3042e+00
10842	108906	 572015741365151744	164.835613176	 +1.598822000	 0.040300837	 4.9908e+00
10842	120427	 572045153301194752	164.466057184	 +1.677724000	 0.042583946	 4.3121e+00
10842	183144	 572039105987241984	164.430914979	 +1.567323000	 0.040404203	 3.9188e+00
10842	193617	 572028385748871168	164.563461348	 +1.615991000	 0.040541726	 3.5713e+00
10842	326884	 572024262580267008	164.661710163	 +1.381864000	 0.042342746	 2.0257e+00
10842	338648	 572025636969801728	164.506815290	 +1.634851000	 0.042158322	 1.9164e+00
10842	340397	5327811780251676672	164.425413814	 +1.606877000	 0.039648202	 2.1820e+00
10842	372710	 572015191609337856	164.794734294	 +1.606075000	 0.040130545	 1.8455e+00
10842	399994	5327831021705162752	164.480708322	 +1.726679000	 0.040589566	 1.5573e+00
10842	416448	 572030859650033664	164.718416670	 +1.669300000	 0.039388448	 1.4931e+00
10842	417813	 572026736481429504	164.653489057	 +1.410264000	 0.041817808	 1.3197e+00
10842	442366	 572031959161661440	164.528221979	 +1.731567000	 0.039039079	 1.3249e+00
10842	443505	5327804083670282240	164.654012601	 +1.421439000	 0.039220121	 1.2788e+00
10842	466838	 572027286237243392	164.581770564	 +1.560093000	 0.041582480	 9.8698e-01
10842	486275	 572017390632593408	164.754269722	 +1.412400000	 0.043049895	 8.0503e-01
10842	492804	 572040755254683648	164.458192193	 +1.648622000	 0.040090732	 8.7235e-01
10842	514814	 572029210382592000	164.588036344	 +1.755409000	 0.039425138	 6.9916e-01
10842	517924	 572014366975617024	164.773581127	 +1.603752000	 0.040854592	 6.3629e-01
10842	520467	 572028660626778112	164.524248939	 +1.504088000	 0.040428230	 6.2534e-01
10842	522427	 572023987702360064	164.625024840	 +1.628160000	 0.040075797	 6.1107e-01
10842	523799	 572027561115150336	164.509165097	 +1.519481000	 0.041707258	 5.5484e-01
