#
#   VizieR Astronomical Server vizier.cds.unistra.fr
#    Date: 2026-08-28T07:50:46 [V7.6]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	service_protocol=ASU	  IVOID of the protocol through which the data was retrieved
#INFO	request_date=2026-08-28T07:50:46	  Query execution date
#INFO	request=https://vizier.cds.unistra.fr/viz-bin/asu-tsv?-source=J/A%2BA/690/A52/tablec4&Group=77383&-out=Group,GalID,SpecObjID,RAJ2000,DEJ2000,zsp,Lr&-out.max=unlimited	  Full request URL
#INFO	contact=cds-question@unistra.fr	  Email or URL to contact publisher
#INFO	server_software=VizieR/7.6	  Software version
#INFO	publisher=CDS	  Data centre that produced the VOTable

#RESOURCE=yCat_36900052
#Name: J/A+A/690/A52
#Title: AXES-SDSS galaxy groups (Damsted+, 2024)
#INFO	ivoid=ivo://cds.vizier/j/a+a/690/a52	    IVOID of underlying data collection
#INFO	data_ivoid=ivo://cds.vizier/j/a+a/690/a52	    IVOID of underlying data collection
#INFO	creator=Damsted S.	    First author or institution
#INFO	cites=bibcode:2024A&A...690A..52D	    Article or Data origin sources
#INFO	journal=A&A	    Journal name
#INFO	original_date=2024	    Year of the article publication
#INFO	reference_url=https://cdsarc.cds.unistra.fr/viz-bin/cat/J/A+A/690/A52	    Dataset landing page
#INFO	citation=doi:10.26093/cds/vizier.36900052	    Dataset identifier that can be used for citation
#INFO	publication_date=2025-02-18	    Date of first publication in the data centre
#INFO	rights_uri=https://cds.unistra.fr/vizier-org/licences_vizier.html	    Licence URI
#Table	J_A_A_690_A52_tablec4:
#Name: J/A+A/690/A52/tablec4
#Title: Clean members of SDSS FoF groups
#Column	Group	(I5)	FoF group identification number (GROUP_ID)	[ucd=meta.id]
#Column	GalID	(I6)	FoF ID of the galaxy (GALID)	[ucd=meta.id;meta.main]
#Column	SpecObjID	(I19)	SDSS ID of the galaxy (specobjid)	[ucd=meta.id]
#Column	RAJ2000	(F13.9)	Right ascension (J2000) (RA_GAL)	[ucd=pos.eq.ra;meta.main]
#Column	DEJ2000	(F13.9)	Declination (J2000) (DEC_GAL)	[ucd=pos.eq.dec;meta.main]
#Column	zsp	(F12.9)	Galaxy redshift (ZSPEC)	[ucd=src.redshift]
#Column	Lr	(E11.4)	r-band luminosity (L_R)	[ucd=phys.luminosity;em.opt]
Group	GalID	SpecObjID	RAJ2000	DEJ2000	zsp	Lr
 	 	 	deg	deg	 	Lsun
-----	------	-------------------	-------------	-------------	------------	-----------
77383	404211	2797898996838852608	165.487311163	+18.588950000	 0.032427140	 1.5724e+00
77383	415496	6629450760323788800	165.546323487	+18.656240000	 0.032720034	 1.4687e+00
77383	459808	2798008398245816320	165.625306626	+18.785160000	 0.035191505	 9.5305e-01
77383	515826	2798005374588839936	165.640628053	+18.702120000	 0.033512217	 6.3546e-01
77383	521245	2798005924344653824	165.670355397	+18.790570000	 0.032538231	 6.2572e-01
77383	525939	2798016094827210752	165.699855428	+18.888630000	 0.032397093	 5.9883e-01
77383	536854	2798009222879537152	165.664566399	+18.767410000	 0.034178282	 4.3759e-01
77383	540812	2798007848490002432	165.636311501	+18.655450000	 0.033157112	 4.3630e-01
77383	548602	2797887451966760960	165.788364529	+18.546230000	 0.034186195	 3.4369e-01
77383	551261	2798007573612095488	165.486582470	+18.716770000	 0.032003833	 3.6149e-01
77383	553318	2798009497757444096	165.509244486	+18.788810000	 0.031759660	 3.4708e-01
77383	562327	2797888001722574848	165.823437414	+18.565230000	 0.033319442	 2.2925e-01
77383	569470	2798005099710932992	165.671989911	+18.872530000	 0.031874336	 1.8421e-01
77383	570283	2798018843606280192	165.683183072	+18.804920000	 0.034477821	 1.4665e-01
77383	573599	2797883603676063744	165.576970966	+18.528780000	 0.032460222	 1.3508e-01

