#
#   VizieR Astronomical Server vizier.cds.unistra.fr
#    Date: 2026-08-28T07:50:45 [V7.6]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	service_protocol=ASU	  IVOID of the protocol through which the data was retrieved
#INFO	request_date=2026-08-28T07:50:46	  Query execution date
#INFO	request=https://vizier.cds.unistra.fr/viz-bin/asu-tsv?-source=J/A%2BA/690/A52/tablec4&Group=39933&-out=Group,GalID,SpecObjID,RAJ2000,DEJ2000,zsp,Lr&-out.max=unlimited	  Full request URL
#INFO	contact=cds-question@unistra.fr	  Email or URL to contact publisher
#INFO	server_software=VizieR/7.6	  Software version
#INFO	publisher=CDS	  Data centre that produced the VOTable

#RESOURCE=yCat_36900052
#Name: J/A+A/690/A52
#Title: AXES-SDSS galaxy groups (Damsted+, 2024)
#INFO	ivoid=ivo://cds.vizier/j/a+a/690/a52	    IVOID of underlying data collection
#INFO	data_ivoid=ivo://cds.vizier/j/a+a/690/a52	    IVOID of underlying data collection
#INFO	creator=Damsted S.	    First author or institution
#INFO	cites=bibcode:2024A&A...690A..52D	    Article or Data origin sources
#INFO	journal=A&A	    Journal name
#INFO	original_date=2024	    Year of the article publication
#INFO	reference_url=https://cdsarc.cds.unistra.fr/viz-bin/cat/J/A+A/690/A52	    Dataset landing page
#INFO	citation=doi:10.26093/cds/vizier.36900052	    Dataset identifier that can be used for citation
#INFO	publication_date=2025-02-18	    Date of first publication in the data centre
#INFO	rights_uri=https://cds.unistra.fr/vizier-org/licences_vizier.html	    Licence URI
#Table	J_A_A_690_A52_tablec4:
#Name: J/A+A/690/A52/tablec4
#Title: Clean members of SDSS FoF groups
#Column	Group	(I5)	FoF group identification number (GROUP_ID)	[ucd=meta.id]
#Column	GalID	(I6)	FoF ID of the galaxy (GALID)	[ucd=meta.id;meta.main]
#Column	SpecObjID	(I19)	SDSS ID of the galaxy (specobjid)	[ucd=meta.id]
#Column	RAJ2000	(F13.9)	Right ascension (J2000) (RA_GAL)	[ucd=pos.eq.ra;meta.main]
#Column	DEJ2000	(F13.9)	Declination (J2000) (DEC_GAL)	[ucd=pos.eq.dec;meta.main]
#Column	zsp	(F12.9)	Galaxy redshift (ZSPEC)	[ucd=src.redshift]
#Column	Lr	(E11.4)	r-band luminosity (L_R)	[ucd=phys.luminosity;em.opt]
Group	GalID	SpecObjID	RAJ2000	DEJ2000	zsp	Lr
 	 	 	deg	deg	 	Lsun
-----	------	-------------------	-------------	-------------	------------	-----------
39933	132954	1905148319848491008	253.959579655	+27.441560000	 0.036657594	 4.3021e+00
39933	192092	1905167836179884032	254.371366363	+27.350650000	 0.036676695	 3.4873e+00
39933	284233	1905169760325232640	254.181264299	+27.288380000	 0.034909849	 2.7829e+00
39933	351708	1904070245123909632	254.688904973	+27.354670000	 0.036624179	 1.9096e+00
39933	362399	1904058700251817984	254.300204516	+27.511510000	 0.038373622	 1.6545e+00
39933	433568	1905168111057790976	254.220333639	+27.444010000	 0.037245482	 1.2099e+00
39933	485545	1905145021313607680	254.133855406	+27.492570000	 0.032494490	 1.1073e+00
39933	535477	1905165912034535424	254.215099204	+27.486990000	 0.038330632	 4.1918e-01
39933	538799	1904057050984376320	254.215617365	+27.419820000	 0.037391169	 4.1691e-01
39933	541010	1905168935691511808	254.331062512	+27.340700000	 0.036270853	 4.1984e-01
39933	546896	1905144471557793792	254.160242217	+27.467700000	 0.033145285	 4.4690e-01
39933	551050	1904060349519259648	254.368146434	+27.205070000	 0.035441285	 3.5505e-01
39933	564229	1905133201563609088	253.873487866	+27.377850000	 0.034697985	 2.2906e-01
39933	568252	1904070520001816576	254.565242539	+27.183280000	 0.037248262	 1.6414e-01
39933	568899	1905179106174068736	254.466773837	+27.344650000	 0.037104278	 1.5849e-01
39933	571250	1904049354402981888	253.969723936	+27.380350000	 0.033181646	 1.7394e-01
39933	571549	1905178281540347904	254.561605011	+27.226310000	 0.035413384	 1.5045e-01

