#
#   VizieR Astronomical Server vizier.cds.unistra.fr
#    Date: 2026-08-28T07:50:43 [V7.6]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	service_protocol=ASU	  IVOID of the protocol through which the data was retrieved
#INFO	request_date=2026-08-28T07:50:43	  Query execution date
#INFO	request=https://vizier.cds.unistra.fr/viz-bin/asu-tsv?-source=J/A%2BA/690/A52/tablec4&Group=6339&-out=Group,GalID,SpecObjID,RAJ2000,DEJ2000,zsp,Lr&-out.max=unlimited	  Full request URL
#INFO	contact=cds-question@unistra.fr	  Email or URL to contact publisher
#INFO	server_software=VizieR/7.6	  Software version
#INFO	publisher=CDS	  Data centre that produced the VOTable

#RESOURCE=yCat_36900052
#Name: J/A+A/690/A52
#Title: AXES-SDSS galaxy groups (Damsted+, 2024)
#INFO	ivoid=ivo://cds.vizier/j/a+a/690/a52	    IVOID of underlying data collection
#INFO	data_ivoid=ivo://cds.vizier/j/a+a/690/a52	    IVOID of underlying data collection
#INFO	creator=Damsted S.	    First author or institution
#INFO	cites=bibcode:2024A&A...690A..52D	    Article or Data origin sources
#INFO	journal=A&A	    Journal name
#INFO	original_date=2024	    Year of the article publication
#INFO	reference_url=https://cdsarc.cds.unistra.fr/viz-bin/cat/J/A+A/690/A52	    Dataset landing page
#INFO	citation=doi:10.26093/cds/vizier.36900052	    Dataset identifier that can be used for citation
#INFO	publication_date=2025-02-18	    Date of first publication in the data centre
#INFO	rights_uri=https://cds.unistra.fr/vizier-org/licences_vizier.html	    Licence URI
#Table	J_A_A_690_A52_tablec4:
#Name: J/A+A/690/A52/tablec4
#Title: Clean members of SDSS FoF groups
#Column	Group	(I5)	FoF group identification number (GROUP_ID)	[ucd=meta.id]
#Column	GalID	(I6)	FoF ID of the galaxy (GALID)	[ucd=meta.id;meta.main]
#Column	SpecObjID	(I19)	SDSS ID of the galaxy (specobjid)	[ucd=meta.id]
#Column	RAJ2000	(F13.9)	Right ascension (J2000) (RA_GAL)	[ucd=pos.eq.ra;meta.main]
#Column	DEJ2000	(F13.9)	Declination (J2000) (DEC_GAL)	[ucd=pos.eq.dec;meta.main]
#Column	zsp	(F12.9)	Galaxy redshift (ZSPEC)	[ucd=src.redshift]
#Column	Lr	(E11.4)	r-band luminosity (L_R)	[ucd=phys.luminosity;em.opt]
Group	GalID	SpecObjID	RAJ2000	DEJ2000	zsp	Lr
 	 	 	deg	deg	 	Lsun
-----	------	-------------------	-------------	-------------	------------	-----------
 6339	143936	                  0	177.867605612	+22.025970000	 0.026631460	 4.4015e+00
 6339	165811	                  0	177.837349189	+21.889130000	 0.027823970	 3.7161e+00
 6339	341741	2829452506067658752	177.895289055	+22.058510000	 0.026750357	 2.0742e+00
 6339	402417	2829461027282774016	177.734591022	+21.973260000	 0.026978652	 1.5270e+00
 6339	519931	2829463501183936512	177.727336960	+22.290530000	 0.027446558	 6.0307e-01
 6339	524537	2827161394367981568	177.704057263	+22.126740000	 0.025001083	 6.7586e-01
 6339	525450	2829462126794401792	177.801215933	+21.974390000	 0.027017454	 5.6502e-01
 6339	536156	2829461302160680960	177.702438442	+22.001720000	 0.027595915	 4.5109e-01
 6339	564817	2827281241135409152	177.389933745	+22.189990000	 0.027167228	 2.0748e-01
 6339	568175	2827151223885424640	177.916173682	+22.062530000	 0.028660984	 1.5735e-01
 6339	568962	2827159745100539904	177.742162656	+22.076990000	 0.025955177	 1.8399e-01
 6339	571579	2829449207532775424	177.835954299	+22.053770000	 0.028303748	 1.3237e-01
 6339	574562	2829461577038587904	177.806241312	+22.038850000	 0.028252675	 1.0808e-01
 6339	574918	2829462951428122624	177.517509280	+22.181550000	 0.026443210	 1.2093e-01
 6339	575334	2827271895286573056	177.376006087	+22.139630000	 0.024720895	 1.3469e-01
 6339	577300	2827160844612167680	177.758196128	+21.977070000	 0.026982736	 9.3800e-02

