#
#   VizieR Astronomical Server vizier.cds.unistra.fr
#    Date: 2026-08-28T07:50:45 [V7.6]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	service_protocol=ASU	  IVOID of the protocol through which the data was retrieved
#INFO	request_date=2026-08-28T07:50:45	  Query execution date
#INFO	request=https://vizier.cds.unistra.fr/viz-bin/asu-tsv?-source=J/A%2BA/690/A52/tablec4&Group=28145&-out=Group,GalID,SpecObjID,RAJ2000,DEJ2000,zsp,Lr&-out.max=unlimited	  Full request URL
#INFO	contact=cds-question@unistra.fr	  Email or URL to contact publisher
#INFO	server_software=VizieR/7.6	  Software version
#INFO	publisher=CDS	  Data centre that produced the VOTable

#RESOURCE=yCat_36900052
#Name: J/A+A/690/A52
#Title: AXES-SDSS galaxy groups (Damsted+, 2024)
#INFO	ivoid=ivo://cds.vizier/j/a+a/690/a52	    IVOID of underlying data collection
#INFO	data_ivoid=ivo://cds.vizier/j/a+a/690/a52	    IVOID of underlying data collection
#INFO	creator=Damsted S.	    First author or institution
#INFO	cites=bibcode:2024A&A...690A..52D	    Article or Data origin sources
#INFO	journal=A&A	    Journal name
#INFO	original_date=2024	    Year of the article publication
#INFO	reference_url=https://cdsarc.cds.unistra.fr/viz-bin/cat/J/A+A/690/A52	    Dataset landing page
#INFO	citation=doi:10.26093/cds/vizier.36900052	    Dataset identifier that can be used for citation
#INFO	publication_date=2025-02-18	    Date of first publication in the data centre
#INFO	rights_uri=https://cds.unistra.fr/vizier-org/licences_vizier.html	    Licence URI
#Table	J_A_A_690_A52_tablec4:
#Name: J/A+A/690/A52/tablec4
#Title: Clean members of SDSS FoF groups
#Column	Group	(I5)	FoF group identification number (GROUP_ID)	[ucd=meta.id]
#Column	GalID	(I6)	FoF ID of the galaxy (GALID)	[ucd=meta.id;meta.main]
#Column	SpecObjID	(I19)	SDSS ID of the galaxy (specobjid)	[ucd=meta.id]
#Column	RAJ2000	(F13.9)	Right ascension (J2000) (RA_GAL)	[ucd=pos.eq.ra;meta.main]
#Column	DEJ2000	(F13.9)	Declination (J2000) (DEC_GAL)	[ucd=pos.eq.dec;meta.main]
#Column	zsp	(F12.9)	Galaxy redshift (ZSPEC)	[ucd=src.redshift]
#Column	Lr	(E11.4)	r-band luminosity (L_R)	[ucd=phys.luminosity;em.opt]
Group	GalID	SpecObjID	RAJ2000	DEJ2000	zsp	Lr
 	 	 	deg	deg	 	Lsun
-----	------	-------------------	-------------	-------------	------------	-----------
28145	 76417	2916207547482400768	155.618901908	+15.753900000	 0.045515552	 5.7770e+00
28145	210085	2916206173092866048	155.599579755	+15.745320000	 0.046123597	 3.3273e+00
28145	212000	2916211670651004928	155.760548834	+15.650370000	 0.044676425	 3.6029e+00
28145	340137	2916203424313796608	155.602605625	+15.627930000	 0.045102638	 2.2089e+00
28145	355496	2916210021383563264	155.674744112	+15.581080000	 0.043647747	 2.1468e+00
28145	389579	2916191879441704960	155.439029869	+15.633170000	 0.047515104	 1.5795e+00
28145	390650	2916203149435889664	155.619831040	+15.727500000	 0.046748067	 1.5924e+00
28145	415815	2916208921871935488	155.659279815	+15.728480000	 0.044398077	 1.5295e+00
28145	433843	2916208097238214656	155.625503962	+15.887070000	 0.045884667	 1.2841e+00
28145	456530	2916193528709146624	155.447105525	+15.603660000	 0.047371258	 1.0421e+00
28145	475838	2916208646994028544	155.665130508	+15.681040000	 0.046896315	 9.4655e-01
28145	480084	2916205898214959104	155.549085458	+15.564740000	 0.046940844	 8.9919e-01
28145	491472	2916209746505656320	155.685584859	+15.845370000	 0.045770646	 8.5125e-01
28145	493990	2916207272604493824	155.476371204	+15.803500000	 0.046322113	 8.0131e-01
28145	517993	2916217168209143808	155.809944850	+15.750900000	 0.045752044	 6.3379e-01
28145	524409	2916206997726586880	155.497323054	+15.635410000	 0.044821783	 6.2327e-01
28145	535430	2916204248947517440	155.586923147	+15.668000000	 0.046824921	 4.6857e-01
28145	540341	2916202324802168832	155.569597422	+15.754100000	 0.045929645	 4.3805e-01
28145	546141	2916204798703331328	155.509389487	+15.586000000	 0.046796755	 3.6764e-01
28145	547136	2916209196749842432	155.683722170	+15.802560000	 0.046089460	 3.6463e-01
28145	549941	2916206722848679936	155.546472914	+15.592200000	 0.047569077	 3.3150e-01

