#
#   VizieR Astronomical Server vizier.cds.unistra.fr
#    Date: 2026-08-28T07:50:41 [V7.6]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	service_protocol=ASU	  IVOID of the protocol through which the data was retrieved
#INFO	request_date=2026-08-28T07:50:42	  Query execution date
#INFO	request=https://vizier.cds.unistra.fr/viz-bin/asu-tsv?-source=J/A%2BA/690/A52/tablec4&Group=52503&-out=Group,GalID,SpecObjID,RAJ2000,DEJ2000,zsp,Lr&-out.max=unlimited	  Full request URL
#INFO	contact=cds-question@unistra.fr	  Email or URL to contact publisher
#INFO	server_software=VizieR/7.6	  Software version
#INFO	publisher=CDS	  Data centre that produced the VOTable

#RESOURCE=yCat_36900052
#Name: J/A+A/690/A52
#Title: AXES-SDSS galaxy groups (Damsted+, 2024)
#INFO	ivoid=ivo://cds.vizier/j/a+a/690/a52	    IVOID of underlying data collection
#INFO	data_ivoid=ivo://cds.vizier/j/a+a/690/a52	    IVOID of underlying data collection
#INFO	creator=Damsted S.	    First author or institution
#INFO	cites=bibcode:2024A&A...690A..52D	    Article or Data origin sources
#INFO	journal=A&A	    Journal name
#INFO	original_date=2024	    Year of the article publication
#INFO	reference_url=https://cdsarc.cds.unistra.fr/viz-bin/cat/J/A+A/690/A52	    Dataset landing page
#INFO	citation=doi:10.26093/cds/vizier.36900052	    Dataset identifier that can be used for citation
#INFO	publication_date=2025-02-18	    Date of first publication in the data centre
#INFO	rights_uri=https://cds.unistra.fr/vizier-org/licences_vizier.html	    Licence URI
#Table	J_A_A_690_A52_tablec4:
#Name: J/A+A/690/A52/tablec4
#Title: Clean members of SDSS FoF groups
#Column	Group	(I5)	FoF group identification number (GROUP_ID)	[ucd=meta.id]
#Column	GalID	(I6)	FoF ID of the galaxy (GALID)	[ucd=meta.id;meta.main]
#Column	SpecObjID	(I19)	SDSS ID of the galaxy (specobjid)	[ucd=meta.id]
#Column	RAJ2000	(F13.9)	Right ascension (J2000) (RA_GAL)	[ucd=pos.eq.ra;meta.main]
#Column	DEJ2000	(F13.9)	Declination (J2000) (DEC_GAL)	[ucd=pos.eq.dec;meta.main]
#Column	zsp	(F12.9)	Galaxy redshift (ZSPEC)	[ucd=src.redshift]
#Column	Lr	(E11.4)	r-band luminosity (L_R)	[ucd=phys.luminosity;em.opt]
Group	GalID	SpecObjID	RAJ2000	DEJ2000	zsp	Lr
 	 	 	deg	deg	 	Lsun
-----	------	-------------------	-------------	-------------	------------	-----------
52503	203776	 987484901399881728	164.971089320	+50.015190000	 0.026383488	 3.0500e+00
52503	232554	 987484351644067840	164.998103573	+50.056640000	 0.024226479	 3.2560e+00
52503	411729	 986299083410925568	164.888984385	+49.985450000	 0.023980659	 1.5554e+00
52503	470875	 987502218708019200	164.551533674	+50.213440000	 0.024175518	 1.0506e+00
52503	474829	 986310353405110272	164.662634930	+50.190350000	 0.026071526	 8.7815e-01
52503	529909	 987481327987091456	165.198269616	+49.901880000	 0.026483704	 4.6397e-01
52503	532718	 986296884387670016	165.014035852	+50.031390000	 0.025159014	 4.8674e-01
52503	540046	 986298533655111680	164.986177906	+50.123780000	 0.024059089	 4.6255e-01
52503	548458	 986297983899297792	165.161804119	+50.201420000	 0.023836782	 3.8975e-01
52503	571225	 987485451155695616	165.032753749	+50.146190000	 0.024424768	 1.5467e-01
52503	576199	 986305130724878336	164.787142958	+49.955210000	 0.024713701	 1.0491e-01
52503	578568	 987485726033602560	165.112669319	+49.962530000	 0.025129917	 7.7888e-02
52503	578979	 986294960242321408	164.835095850	+49.944290000	 0.023912705	 8.1652e-02

