#
#   VizieR Astronomical Server vizier.cds.unistra.fr
#    Date: 2026-08-28T07:50:41 [V7.6]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	service_protocol=ASU	  IVOID of the protocol through which the data was retrieved
#INFO	request_date=2026-08-28T07:50:41	  Query execution date
#INFO	request=https://vizier.cds.unistra.fr/viz-bin/asu-tsv?-source=J/A%2BA/690/A52/tablec4&Group=45671&-out=Group,GalID,SpecObjID,RAJ2000,DEJ2000,zsp,Lr&-out.max=unlimited	  Full request URL
#INFO	contact=cds-question@unistra.fr	  Email or URL to contact publisher
#INFO	server_software=VizieR/7.6	  Software version
#INFO	publisher=CDS	  Data centre that produced the VOTable

#RESOURCE=yCat_36900052
#Name: J/A+A/690/A52
#Title: AXES-SDSS galaxy groups (Damsted+, 2024)
#INFO	ivoid=ivo://cds.vizier/j/a+a/690/a52	    IVOID of underlying data collection
#INFO	data_ivoid=ivo://cds.vizier/j/a+a/690/a52	    IVOID of underlying data collection
#INFO	creator=Damsted S.	    First author or institution
#INFO	cites=bibcode:2024A&A...690A..52D	    Article or Data origin sources
#INFO	journal=A&A	    Journal name
#INFO	original_date=2024	    Year of the article publication
#INFO	reference_url=https://cdsarc.cds.unistra.fr/viz-bin/cat/J/A+A/690/A52	    Dataset landing page
#INFO	citation=doi:10.26093/cds/vizier.36900052	    Dataset identifier that can be used for citation
#INFO	publication_date=2025-02-18	    Date of first publication in the data centre
#INFO	rights_uri=https://cds.unistra.fr/vizier-org/licences_vizier.html	    Licence URI
#Table	J_A_A_690_A52_tablec4:
#Name: J/A+A/690/A52/tablec4
#Title: Clean members of SDSS FoF groups
#Column	Group	(I5)	FoF group identification number (GROUP_ID)	[ucd=meta.id]
#Column	GalID	(I6)	FoF ID of the galaxy (GALID)	[ucd=meta.id;meta.main]
#Column	SpecObjID	(I19)	SDSS ID of the galaxy (specobjid)	[ucd=meta.id]
#Column	RAJ2000	(F13.9)	Right ascension (J2000) (RA_GAL)	[ucd=pos.eq.ra;meta.main]
#Column	DEJ2000	(F13.9)	Declination (J2000) (DEC_GAL)	[ucd=pos.eq.dec;meta.main]
#Column	zsp	(F12.9)	Galaxy redshift (ZSPEC)	[ucd=src.redshift]
#Column	Lr	(E11.4)	r-band luminosity (L_R)	[ucd=phys.luminosity;em.opt]
Group	GalID	SpecObjID	RAJ2000	DEJ2000	zsp	Lr
 	 	 	deg	deg	 	Lsun
-----	------	-------------------	-------------	-------------	------------	-----------
45671	180001	2180917379540740096	139.480991292	+27.735500000	 0.026546691	 4.1283e+00
45671	326070	                  0	139.698109746	+27.956250000	 0.028010690	 2.2470e+00
45671	434752	2180884943947720704	139.959599391	+27.915330000	 0.028950553	 1.1806e+00
45671	450052	2180911332226787328	139.693197814	+27.996730000	 0.027972332	 1.1493e+00
45671	518302	6526973806606217216	139.591971627	+27.709920000	 0.028019901	 6.2698e-01
45671	533113	2180907209058183168	139.709048764	+27.894180000	 0.027274314	 5.2529e-01
45671	540814	2180909133203531776	139.652188997	+27.985920000	 0.028477901	 4.1223e-01
45671	541130	2180898687843067904	139.777326870	+27.914610000	 0.029336757	 3.8431e-01
45671	543821	2180908858325624832	139.702035293	+27.826220000	 0.026988379	 4.2699e-01
45671	567719	2180912156860508160	139.680275154	+28.064380000	 0.028801848	 1.6833e-01
45671	568408	2180911057348880384	139.635782959	+28.058780000	 0.026847959	 1.8760e-01
45671	573680	2180908583447717888	139.711393930	+27.698070000	 0.027511559	 1.3174e-01
45671	575419	2181010563151194112	139.692833524	+28.102910000	 0.027964407	 1.1098e-01
45671	576179	2180909408081438720	139.712782463	+27.612260000	 0.026961975	 1.1101e-01

