#
#   VizieR Astronomical Server vizier.cds.unistra.fr
#    Date: 2026-08-28T07:50:44 [V7.6]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	service_protocol=ASU	  IVOID of the protocol through which the data was retrieved
#INFO	request_date=2026-08-28T07:50:44	  Query execution date
#INFO	request=https://vizier.cds.unistra.fr/viz-bin/asu-tsv?-source=J/A%2BA/690/A52/tablec4&Group=18743&-out=Group,GalID,SpecObjID,RAJ2000,DEJ2000,zsp,Lr&-out.max=unlimited	  Full request URL
#INFO	contact=cds-question@unistra.fr	  Email or URL to contact publisher
#INFO	server_software=VizieR/7.6	  Software version
#INFO	publisher=CDS	  Data centre that produced the VOTable

#RESOURCE=yCat_36900052
#Name: J/A+A/690/A52
#Title: AXES-SDSS galaxy groups (Damsted+, 2024)
#INFO	ivoid=ivo://cds.vizier/j/a+a/690/a52	    IVOID of underlying data collection
#INFO	data_ivoid=ivo://cds.vizier/j/a+a/690/a52	    IVOID of underlying data collection
#INFO	creator=Damsted S.	    First author or institution
#INFO	cites=bibcode:2024A&A...690A..52D	    Article or Data origin sources
#INFO	journal=A&A	    Journal name
#INFO	original_date=2024	    Year of the article publication
#INFO	reference_url=https://cdsarc.cds.unistra.fr/viz-bin/cat/J/A+A/690/A52	    Dataset landing page
#INFO	citation=doi:10.26093/cds/vizier.36900052	    Dataset identifier that can be used for citation
#INFO	publication_date=2025-02-18	    Date of first publication in the data centre
#INFO	rights_uri=https://cds.unistra.fr/vizier-org/licences_vizier.html	    Licence URI
#Table	J_A_A_690_A52_tablec4:
#Name: J/A+A/690/A52/tablec4
#Title: Clean members of SDSS FoF groups
#Column	Group	(I5)	FoF group identification number (GROUP_ID)	[ucd=meta.id]
#Column	GalID	(I6)	FoF ID of the galaxy (GALID)	[ucd=meta.id;meta.main]
#Column	SpecObjID	(I19)	SDSS ID of the galaxy (specobjid)	[ucd=meta.id]
#Column	RAJ2000	(F13.9)	Right ascension (J2000) (RA_GAL)	[ucd=pos.eq.ra;meta.main]
#Column	DEJ2000	(F13.9)	Declination (J2000) (DEC_GAL)	[ucd=pos.eq.dec;meta.main]
#Column	zsp	(F12.9)	Galaxy redshift (ZSPEC)	[ucd=src.redshift]
#Column	Lr	(E11.4)	r-band luminosity (L_R)	[ucd=phys.luminosity;em.opt]
Group	GalID	SpecObjID	RAJ2000	DEJ2000	zsp	Lr
 	 	 	deg	deg	 	Lsun
-----	------	-------------------	-------------	-------------	------------	-----------
18743	 39513	1806032012901902336	166.923745382	+13.025670000	 0.036142312	 6.8264e+00
18743	115657	1971465087189280768	167.076428594	+13.224320000	 0.035175070	 4.8890e+00
18743	185610	1806043282896087040	167.038983749	+13.043790000	 0.038525997	 3.1649e+00
18743	327223	1971465362067187712	166.977918824	+13.105650000	 0.034355574	 2.3230e+00
18743	374829	1971465911823001600	167.093722257	+13.190140000	 0.034344675	 1.8705e+00
18743	413442	1971462063532304384	166.976734496	+13.235220000	 0.034332354	 1.5553e+00
18743	420718	1971464537433466880	166.925264940	+13.104460000	 0.035026176	 1.4463e+00
18743	469143	1806043557773993984	166.929897648	+12.985420000	 0.037514908	 9.1912e-01
18743	479459	1971464262555559936	167.028506141	+13.137530000	 0.035272375	 9.6456e-01
18743	516021	1971463712799746048	167.180452966	+13.155530000	 0.032794267	 7.7251e-01
18743	519771	1806032837535623168	166.852921576	+12.980160000	 0.036605876	 5.8441e-01
18743	535108	1806047955820505088	167.116129451	+12.918840000	 0.037218044	 4.4343e-01
18743	545610	1806033937047250944	166.905188196	+13.088120000	 0.035873353	 3.8442e-01
18743	548229	1971463163043932160	167.099172274	+13.223420000	 0.035034010	 3.7422e-01
18743	556040	1971462613288118272	167.139742763	+13.145530000	 0.034702518	 3.0564e-01
18743	568813	1971465636945094656	167.119321615	+13.287050000	 0.035326195	 1.7370e-01

