#
#   VizieR Astronomical Server vizier.cds.unistra.fr
#    Date: 2026-08-28T07:50:49 [V7.6]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	service_protocol=ASU	  IVOID of the protocol through which the data was retrieved
#INFO	request_date=2026-08-28T07:50:49	  Query execution date
#INFO	request=https://vizier.cds.unistra.fr/viz-bin/asu-tsv?-source=J/A%2BA/690/A52/tablec4&Group=19278&-out=Group,GalID,SpecObjID,RAJ2000,DEJ2000,zsp,Lr&-out.max=unlimited	  Full request URL
#INFO	contact=cds-question@unistra.fr	  Email or URL to contact publisher
#INFO	server_software=VizieR/7.6	  Software version
#INFO	publisher=CDS	  Data centre that produced the VOTable

#RESOURCE=yCat_36900052
#Name: J/A+A/690/A52
#Title: AXES-SDSS galaxy groups (Damsted+, 2024)
#INFO	ivoid=ivo://cds.vizier/j/a+a/690/a52	    IVOID of underlying data collection
#INFO	data_ivoid=ivo://cds.vizier/j/a+a/690/a52	    IVOID of underlying data collection
#INFO	creator=Damsted S.	    First author or institution
#INFO	cites=bibcode:2024A&A...690A..52D	    Article or Data origin sources
#INFO	journal=A&A	    Journal name
#INFO	original_date=2024	    Year of the article publication
#INFO	reference_url=https://cdsarc.cds.unistra.fr/viz-bin/cat/J/A+A/690/A52	    Dataset landing page
#INFO	citation=doi:10.26093/cds/vizier.36900052	    Dataset identifier that can be used for citation
#INFO	publication_date=2025-02-18	    Date of first publication in the data centre
#INFO	rights_uri=https://cds.unistra.fr/vizier-org/licences_vizier.html	    Licence URI
#Table	J_A_A_690_A52_tablec4:
#Name: J/A+A/690/A52/tablec4
#Title: Clean members of SDSS FoF groups
#Column	Group	(I5)	FoF group identification number (GROUP_ID)	[ucd=meta.id]
#Column	GalID	(I6)	FoF ID of the galaxy (GALID)	[ucd=meta.id;meta.main]
#Column	SpecObjID	(I19)	SDSS ID of the galaxy (specobjid)	[ucd=meta.id]
#Column	RAJ2000	(F13.9)	Right ascension (J2000) (RA_GAL)	[ucd=pos.eq.ra;meta.main]
#Column	DEJ2000	(F13.9)	Declination (J2000) (DEC_GAL)	[ucd=pos.eq.dec;meta.main]
#Column	zsp	(F12.9)	Galaxy redshift (ZSPEC)	[ucd=src.redshift]
#Column	Lr	(E11.4)	r-band luminosity (L_R)	[ucd=phys.luminosity;em.opt]
Group	GalID	SpecObjID	RAJ2000	DEJ2000	zsp	Lr
 	 	 	deg	deg	 	Lsun
-----	------	-------------------	-------------	-------------	------------	-----------
19278	238048	                  0	189.431381665	+11.818200000	 0.006127480	 2.1337e+00
19278	283328	                  0	186.918637219	+13.079010000	 0.003766440	 4.7836e+00
19278	284732	                  0	187.509150984	+13.636560000	 0.005609290	 2.1434e+00
19278	314871	                  0	186.860604238	+11.107750000	 0.004146160	 3.4932e+00
19278	343972	                  0	188.025976651	+11.176400000	 0.005625350	 1.6769e+00
19278	384035	                  0	187.473160148	+14.068580000	 0.006373380	 1.0840e+00
19278	388045	1818456220894259200	186.805576894	+12.734780000	 0.007400628	 7.8734e-01
19278	389028	                  0	187.262546193	+13.183830000	 0.007512290	 7.6428e-01
19278	392019	1818450448458213376	187.468038511	+13.427460000	 0.008726450	 5.5417e-01
19278	400949	                  0	189.112467703	+11.439310000	 0.004858440	 1.7139e+00
19278	423415	                  0	186.230973738	+11.704230000	 0.004146580	 2.0801e+00
19278	424927	1990688399824021504	186.760570042	+15.461480000	 0.006245012	 9.0686e-01
19278	430866	1816080725166811136	185.660567495	+11.800910000	 0.005880042	 9.8875e-01
19278	433194	                  0	190.697613728	+11.442480000	 0.004948720	 1.3774e+00
19278	433495	1818469415033792512	187.496257606	+12.348680000	 0.007621657	 5.7818e-01
19278	436626	                  0	184.877387361	+14.877660000	 0.005643540	 1.0372e+00
19278	440247	                  0	187.572565519	+12.328550000	 0.005725030	 9.8596e-01
19278	457172	1817256927814510592	186.006224855	+12.204800000	 0.008780365	 3.7321e-01
19278	459429	1386094981227243520	186.020931606	+11.218070000	 0.008054356	 4.3787e-01
19278	461652	                  0	184.938644168	+12.798250000	 0.004381520	 1.4603e+00
19278	462165	                  0	190.239728054	+11.912240000	 0.006621410	 6.3594e-01
19278	464042	                  0	186.301390560	+14.762160000	 0.005612250	 8.7416e-01
19278	480750	                  0	188.525314291	+11.321290000	 0.005653690	 7.5910e-01
19278	500731	                  0	186.311455669	+15.607420000	 0.004574600	 9.6975e-01
19278	501370	                  0	188.908142976	+12.264010000	 0.005081550	 7.8088e-01
19278	502177	                  0	190.718205745	+13.257360000	 0.004356340	 1.0533e+00
19278	504988	1990655689353095168	187.180249254	+14.999520000	 0.006637633	 4.4017e-01
19278	514026	1990730456143783936	188.486083851	+15.354810000	 0.008832090	 2.2265e-01
19278	516399	6084404704023605248	188.711960997	+15.551740000	 0.005297182	 6.0303e-01
