#
#   VizieR Astronomical Server vizier.cds.unistra.fr
#    Date: 2026-08-28T07:50:44 [V7.6]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	service_protocol=ASU	  IVOID of the protocol through which the data was retrieved
#INFO	request_date=2026-08-28T07:50:44	  Query execution date
#INFO	request=https://vizier.cds.unistra.fr/viz-bin/asu-tsv?-source=J/A%2BA/690/A52/tablec4&Group=16503&-out=Group,GalID,SpecObjID,RAJ2000,DEJ2000,zsp,Lr&-out.max=unlimited	  Full request URL
#INFO	contact=cds-question@unistra.fr	  Email or URL to contact publisher
#INFO	server_software=VizieR/7.6	  Software version
#INFO	publisher=CDS	  Data centre that produced the VOTable

#RESOURCE=yCat_36900052
#Name: J/A+A/690/A52
#Title: AXES-SDSS galaxy groups (Damsted+, 2024)
#INFO	ivoid=ivo://cds.vizier/j/a+a/690/a52	    IVOID of underlying data collection
#INFO	data_ivoid=ivo://cds.vizier/j/a+a/690/a52	    IVOID of underlying data collection
#INFO	creator=Damsted S.	    First author or institution
#INFO	cites=bibcode:2024A&A...690A..52D	    Article or Data origin sources
#INFO	journal=A&A	    Journal name
#INFO	original_date=2024	    Year of the article publication
#INFO	reference_url=https://cdsarc.cds.unistra.fr/viz-bin/cat/J/A+A/690/A52	    Dataset landing page
#INFO	citation=doi:10.26093/cds/vizier.36900052	    Dataset identifier that can be used for citation
#INFO	publication_date=2025-02-18	    Date of first publication in the data centre
#INFO	rights_uri=https://cds.unistra.fr/vizier-org/licences_vizier.html	    Licence URI
#Table	J_A_A_690_A52_tablec4:
#Name: J/A+A/690/A52/tablec4
#Title: Clean members of SDSS FoF groups
#Column	Group	(I5)	FoF group identification number (GROUP_ID)	[ucd=meta.id]
#Column	GalID	(I6)	FoF ID of the galaxy (GALID)	[ucd=meta.id;meta.main]
#Column	SpecObjID	(I19)	SDSS ID of the galaxy (specobjid)	[ucd=meta.id]
#Column	RAJ2000	(F13.9)	Right ascension (J2000) (RA_GAL)	[ucd=pos.eq.ra;meta.main]
#Column	DEJ2000	(F13.9)	Declination (J2000) (DEC_GAL)	[ucd=pos.eq.dec;meta.main]
#Column	zsp	(F12.9)	Galaxy redshift (ZSPEC)	[ucd=src.redshift]
#Column	Lr	(E11.4)	r-band luminosity (L_R)	[ucd=phys.luminosity;em.opt]
Group	GalID	SpecObjID	RAJ2000	DEJ2000	zsp	Lr
 	 	 	deg	deg	 	Lsun
-----	------	-------------------	-------------	-------------	------------	-----------
16503	 32804	1645078078856128512	199.608751426	+47.223190000	 0.057704032	 7.4273e+00
16503	102458	1645079178367756288	199.606308788	+47.248410000	 0.059337751	 4.8503e+00
16503	156704	1645078353734035456	199.630796221	+47.149780000	 0.056936048	 4.3014e+00
16503	159561	7459254115739824128	199.671772256	+47.052710000	 0.055474266	 4.5475e+00
16503	200147	1645081377391011840	199.659137885	+47.061910000	 0.055448273	 3.9036e+00
16503	219709	1645078628611942400	199.625011320	+47.193000000	 0.058767037	 3.1835e+00
16503	277647	1645091822751475712	199.712077460	+47.162490000	 0.059743467	 2.5234e+00
16503	349006	1645090173484034048	199.711482534	+47.256520000	 0.058022026	 1.9838e+00
16503	422071	1645075330077059072	199.480467643	+47.050680000	 0.058371301	 1.3866e+00
16503	426515	1645078903489849344	199.662946825	+47.183740000	 0.055553413	 1.4877e+00
16503	430523	8341887631789586432	199.619824930	+47.186700000	 0.057890912	 1.3255e+00
16503	434934	1645091272995661824	199.742584294	+47.071780000	 0.059169999	 1.2616e+00
16503	462565	1645089623728220160	199.833035906	+47.226330000	 0.058687996	 1.0460e+00
16503	466080	1645079453245663232	199.587694216	+47.232710000	 0.061624290	 9.3348e-01
16503	476598	1645077803978221568	199.697087760	+47.194260000	 0.056835854	 9.9821e-01
16503	513566	1645079728123570176	199.613815424	+47.288220000	 0.059051045	 6.5134e-01
16503	532487	1645086874949150720	199.633605451	+47.303250000	 0.058157303	 5.0618e-01
16503	540110	1645082202024732672	199.565354332	+47.071730000	 0.057074598	 4.5256e-01

