#
#   VizieR Astronomical Server vizier.cds.unistra.fr
#    Date: 2026-08-28T07:50:38 [V7.6]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	service_protocol=ASU	  IVOID of the protocol through which the data was retrieved
#INFO	request_date=2026-08-28T07:50:39	  Query execution date
#INFO	request=https://vizier.cds.unistra.fr/viz-bin/asu-tsv?-source=J/A%2BA/690/A52/tablec4&Group=5745&-out=Group,GalID,SpecObjID,RAJ2000,DEJ2000,zsp,Lr&-out.max=unlimited	  Full request URL
#INFO	contact=cds-question@unistra.fr	  Email or URL to contact publisher
#INFO	server_software=VizieR/7.6	  Software version
#INFO	publisher=CDS	  Data centre that produced the VOTable

#RESOURCE=yCat_36900052
#Name: J/A+A/690/A52
#Title: AXES-SDSS galaxy groups (Damsted+, 2024)
#INFO	ivoid=ivo://cds.vizier/j/a+a/690/a52	    IVOID of underlying data collection
#INFO	data_ivoid=ivo://cds.vizier/j/a+a/690/a52	    IVOID of underlying data collection
#INFO	creator=Damsted S.	    First author or institution
#INFO	cites=bibcode:2024A&A...690A..52D	    Article or Data origin sources
#INFO	journal=A&A	    Journal name
#INFO	original_date=2024	    Year of the article publication
#INFO	reference_url=https://cdsarc.cds.unistra.fr/viz-bin/cat/J/A+A/690/A52	    Dataset landing page
#INFO	citation=doi:10.26093/cds/vizier.36900052	    Dataset identifier that can be used for citation
#INFO	publication_date=2025-02-18	    Date of first publication in the data centre
#INFO	rights_uri=https://cds.unistra.fr/vizier-org/licences_vizier.html	    Licence URI
#Table	J_A_A_690_A52_tablec4:
#Name: J/A+A/690/A52/tablec4
#Title: Clean members of SDSS FoF groups
#Column	Group	(I5)	FoF group identification number (GROUP_ID)	[ucd=meta.id]
#Column	GalID	(I6)	FoF ID of the galaxy (GALID)	[ucd=meta.id;meta.main]
#Column	SpecObjID	(I19)	SDSS ID of the galaxy (specobjid)	[ucd=meta.id]
#Column	RAJ2000	(F13.9)	Right ascension (J2000) (RA_GAL)	[ucd=pos.eq.ra;meta.main]
#Column	DEJ2000	(F13.9)	Declination (J2000) (DEC_GAL)	[ucd=pos.eq.dec;meta.main]
#Column	zsp	(F12.9)	Galaxy redshift (ZSPEC)	[ucd=src.redshift]
#Column	Lr	(E11.4)	r-band luminosity (L_R)	[ucd=phys.luminosity;em.opt]
Group	GalID	SpecObjID	RAJ2000	DEJ2000	zsp	Lr
 	 	 	deg	deg	 	Lsun
-----	------	-------------------	-------------	-------------	------------	-----------
 5745	 84014	2260955780154943488	176.113153714	+32.676590000	 0.032375011	 5.8566e+00
 5745	442975	2260968149660755968	176.086102004	+32.846010000	 0.032803246	 1.2638e+00
 5745	485670	2361093801956632576	175.816479483	+32.852140000	 0.034174132	 8.6496e-01
 5745	513633	2260949183085176832	176.022662008	+32.452970000	 0.031924418	 7.4107e-01
 5745	521931	2260959903323547648	176.154172139	+32.564920000	 0.032758060	 6.2423e-01
 5745	524426	2361078408793843712	176.072573395	+32.694800000	 0.034467688	 5.5426e-01
 5745	536726	2361089678788028416	175.847646900	+32.880120000	 0.035240170	 4.2977e-01
 5745	542545	2361091053177563136	175.887530015	+32.584680000	 0.035146711	 3.8098e-01
 5745	544154	2361092427567097856	175.886219584	+32.863280000	 0.033547498	 4.0045e-01
 5745	547927	2361090503421749248	175.802604144	+32.909070000	 0.033905201	 3.6152e-01
 5745	561938	2361094351712446464	175.680587452	+32.707580000	 0.033783354	 2.3848e-01
 5745	570996	2260956879666571264	176.126549023	+32.568170000	 0.031655592	 1.7416e-01
 5745	572611	2361092152689190912	175.906095311	+32.626050000	 0.031702469	 1.5404e-01

