#
#   VizieR Astronomical Server vizier.cds.unistra.fr
#    Date: 2026-08-28T07:50:43 [V7.6]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	service_protocol=ASU	  IVOID of the protocol through which the data was retrieved
#INFO	request_date=2026-08-28T07:50:43	  Query execution date
#INFO	request=https://vizier.cds.unistra.fr/viz-bin/asu-tsv?-source=J/A%2BA/690/A52/tablec4&Group=9178&-out=Group,GalID,SpecObjID,RAJ2000,DEJ2000,zsp,Lr&-out.max=unlimited	  Full request URL
#INFO	contact=cds-question@unistra.fr	  Email or URL to contact publisher
#INFO	server_software=VizieR/7.6	  Software version
#INFO	publisher=CDS	  Data centre that produced the VOTable

#RESOURCE=yCat_36900052
#Name: J/A+A/690/A52
#Title: AXES-SDSS galaxy groups (Damsted+, 2024)
#INFO	ivoid=ivo://cds.vizier/j/a+a/690/a52	    IVOID of underlying data collection
#INFO	data_ivoid=ivo://cds.vizier/j/a+a/690/a52	    IVOID of underlying data collection
#INFO	creator=Damsted S.	    First author or institution
#INFO	cites=bibcode:2024A&A...690A..52D	    Article or Data origin sources
#INFO	journal=A&A	    Journal name
#INFO	original_date=2024	    Year of the article publication
#INFO	reference_url=https://cdsarc.cds.unistra.fr/viz-bin/cat/J/A+A/690/A52	    Dataset landing page
#INFO	citation=doi:10.26093/cds/vizier.36900052	    Dataset identifier that can be used for citation
#INFO	publication_date=2025-02-18	    Date of first publication in the data centre
#INFO	rights_uri=https://cds.unistra.fr/vizier-org/licences_vizier.html	    Licence URI
#Table	J_A_A_690_A52_tablec4:
#Name: J/A+A/690/A52/tablec4
#Title: Clean members of SDSS FoF groups
#Column	Group	(I5)	FoF group identification number (GROUP_ID)	[ucd=meta.id]
#Column	GalID	(I6)	FoF ID of the galaxy (GALID)	[ucd=meta.id;meta.main]
#Column	SpecObjID	(I19)	SDSS ID of the galaxy (specobjid)	[ucd=meta.id]
#Column	RAJ2000	(F13.9)	Right ascension (J2000) (RA_GAL)	[ucd=pos.eq.ra;meta.main]
#Column	DEJ2000	(F13.9)	Declination (J2000) (DEC_GAL)	[ucd=pos.eq.dec;meta.main]
#Column	zsp	(F12.9)	Galaxy redshift (ZSPEC)	[ucd=src.redshift]
#Column	Lr	(E11.4)	r-band luminosity (L_R)	[ucd=phys.luminosity;em.opt]
Group	GalID	SpecObjID	RAJ2000	DEJ2000	zsp	Lr
 	 	 	deg	deg	 	Lsun
-----	------	-------------------	-------------	-------------	------------	-----------
 9178	 14085	 310869352595351552	162.495232384	 +0.322301300	 0.040214827	 9.3404e+00
 9178	 27518	 310857807723259904	162.421523252	 +0.363098700	 0.039884263	 7.9019e+00
 9178	 73278	 310856158455818240	162.320810955	 +0.329332600	 0.041829619	 5.5638e+00
 9178	232251	 309785509025048576	162.351648619	 +0.231993400	 0.040905033	 3.1189e+00
 9178	296131	 309787158292490240	162.497479161	 +0.353258600	 0.038863702	 2.7772e+00
 9178	305907	 310867703327909888	162.594962976	 +0.236386200	 0.040640520	 2.3865e+00
 9178	308912	 310853409676748800	162.296913880	 +0.379082700	 0.041595479	 2.3141e+00
 9178	378039	 309643672025065472	162.465517318	 +0.164223400	 0.040735650	 1.7183e+00
 9178	411491	 310868253083723776	162.525717889	 +0.333248800	 0.041545466	 1.3990e+00
 9178	471780	 310856433333725184	162.299417829	 +0.267767500	 0.040980912	 9.7411e-01
 9178	492014	 309796229263419392	162.547897173	 +0.306911000	 0.041709789	 7.9337e-01
 9178	522475	 310853959432562688	162.429302153	 +0.407928400	 0.039797638	 6.2301e-01
 9178	524611	 310858357479073792	162.477397389	 +0.159077700	 0.040181047	 6.0959e-01
 9178	533426	 309798153408768000	162.632525998	 +0.360591300	 0.039638649	 5.2670e-01
 9178	542988	 310853684554655744	162.436807722	 +0.338902500	 0.040098291	 4.2404e-01
 9178	543285	 309782485368072192	162.510673135	 +0.382512100	 0.038721126	 4.5231e-01
 9178	545662	 309783584879699968	162.344609790	 +0.394502000	 0.040388179	 3.9498e-01
 9178	556880	 310855883577911296	162.347531701	 +0.327200600	 0.042248648	 2.6711e-01
 9178	558233	 309784134635513856	162.484669934	 +0.535833700	 0.039590004	 2.8345e-01
 9178	561665	 309787433170397184	162.498504357	 +0.397668000	 0.039970408	 2.4485e-01
 9178	564306	 310864404793026560	162.519520837	 +0.351645300	 0.041185042	 2.1199e-01

