#
#   VizieR Astronomical Server vizier.cds.unistra.fr
#    Date: 2026-08-28T07:50:48 [V7.6]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	service_protocol=ASU	  IVOID of the protocol through which the data was retrieved
#INFO	request_date=2026-08-28T07:50:48	  Query execution date
#INFO	request=https://vizier.cds.unistra.fr/viz-bin/asu-tsv?-source=J/A%2BA/690/A52/tablec4&Group=5441&-out=Group,GalID,SpecObjID,RAJ2000,DEJ2000,zsp,Lr&-out.max=unlimited	  Full request URL
#INFO	contact=cds-question@unistra.fr	  Email or URL to contact publisher
#INFO	server_software=VizieR/7.6	  Software version
#INFO	publisher=CDS	  Data centre that produced the VOTable

#RESOURCE=yCat_36900052
#Name: J/A+A/690/A52
#Title: AXES-SDSS galaxy groups (Damsted+, 2024)
#INFO	ivoid=ivo://cds.vizier/j/a+a/690/a52	    IVOID of underlying data collection
#INFO	data_ivoid=ivo://cds.vizier/j/a+a/690/a52	    IVOID of underlying data collection
#INFO	creator=Damsted S.	    First author or institution
#INFO	cites=bibcode:2024A&A...690A..52D	    Article or Data origin sources
#INFO	journal=A&A	    Journal name
#INFO	original_date=2024	    Year of the article publication
#INFO	reference_url=https://cdsarc.cds.unistra.fr/viz-bin/cat/J/A+A/690/A52	    Dataset landing page
#INFO	citation=doi:10.26093/cds/vizier.36900052	    Dataset identifier that can be used for citation
#INFO	publication_date=2025-02-18	    Date of first publication in the data centre
#INFO	rights_uri=https://cds.unistra.fr/vizier-org/licences_vizier.html	    Licence URI
#Table	J_A_A_690_A52_tablec4:
#Name: J/A+A/690/A52/tablec4
#Title: Clean members of SDSS FoF groups
#Column	Group	(I5)	FoF group identification number (GROUP_ID)	[ucd=meta.id]
#Column	GalID	(I6)	FoF ID of the galaxy (GALID)	[ucd=meta.id;meta.main]
#Column	SpecObjID	(I19)	SDSS ID of the galaxy (specobjid)	[ucd=meta.id]
#Column	RAJ2000	(F13.9)	Right ascension (J2000) (RA_GAL)	[ucd=pos.eq.ra;meta.main]
#Column	DEJ2000	(F13.9)	Declination (J2000) (DEC_GAL)	[ucd=pos.eq.dec;meta.main]
#Column	zsp	(F12.9)	Galaxy redshift (ZSPEC)	[ucd=src.redshift]
#Column	Lr	(E11.4)	r-band luminosity (L_R)	[ucd=phys.luminosity;em.opt]
Group	GalID	SpecObjID	RAJ2000	DEJ2000	zsp	Lr
 	 	 	deg	deg	 	Lsun
-----	------	-------------------	-------------	-------------	------------	-----------
 5441	  6849	2481601932104329216	248.021906104	+13.647400000	 0.052407218	 1.0932e+01
 5441	196165	2480490326486181888	247.898010997	+13.860420000	 0.055628662	 3.2844e+00
 5441	265168	2481604406005491712	248.072491795	+13.595320000	 0.054053722	 2.6360e+00
 5441	314226	2481612927220606976	248.102871709	+13.623840000	 0.053138746	 2.3200e+00
 5441	367658	2481600557714794496	247.927811652	+13.635550000	 0.054828910	 1.6946e+00
 5441	394235	2480503245747808256	248.057529976	+13.864670000	 0.053316004	 1.5633e+00
 5441	396846	2480512591596644352	248.083630097	+13.682650000	 0.049977829	 1.8064e+00
 5441	408020	2481601657226422272	247.945944250	+13.690920000	 0.050809936	 1.6143e+00
 5441	420600	2480492250631530496	247.885268913	+13.663830000	 0.051897587	 1.4410e+00
 5441	424972	2487178930461632512	248.084682378	+13.539050000	 0.052407254	 1.3751e+00
 5441	428388	2480503795503622144	247.935249039	+13.777460000	 0.055557273	 1.2378e+00
 5441	429020	2487175082170935296	248.006703206	+13.646230000	 0.052880343	 1.3129e+00
 5441	441439	2481599733081073664	248.023847117	+13.666420000	 0.054265085	 1.1448e+00
 5441	450259	2481613751854327808	248.113191849	+13.722840000	 0.054462757	 1.0824e+00
 5441	456032	2487186901920933888	247.937090367	+13.681880000	 0.051965236	 1.1434e+00
 5441	457216	2481590387232237568	247.811154578	+13.642740000	 0.053314939	 1.0822e+00
 5441	472120	2480503520625715200	248.038993382	+13.669630000	 0.049029289	 1.1412e+00
 5441	480033	2480369105329219584	248.083375505	+13.392820000	 0.052092304	 9.5672e-01
 5441	482722	2480504345259436032	248.011956876	+13.658290000	 0.049835529	 1.0232e+00
 5441	485509	2480394943852472320	247.850971365	+13.465080000	 0.052811524	 8.8672e-01
 5441	485782	2487164087054657536	248.217654045	+13.503130000	 0.053985621	 8.4629e-01
 5441	486081	2481600282836887552	248.055813860	+13.652870000	 0.052902466	 8.8881e-01
 5441	489714	2480382574346659840	248.053148480	+13.520930000	 0.050279646	 9.6316e-01
 5441	495897	2481603306493863936	247.996817012	+13.606950000	 0.052734995	 8.1890e-01
 5441	503742	2480501596480366592	247.994085193	+13.773630000	 0.053925014	 7.1514e-01
 5441	504343	2487175631926749184	248.009774668	+13.598090000	 0.051670132	 7.8494e-01
