#
#   VizieR Astronomical Server vizier.cds.unistra.fr
#    Date: 2026-08-28T07:50:49 [V7.6]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	service_protocol=ASU	  IVOID of the protocol through which the data was retrieved
#INFO	request_date=2026-08-28T07:50:49	  Query execution date
#INFO	request=https://vizier.cds.unistra.fr/viz-bin/asu-tsv?-source=J/A%2BA/690/A52/tablec4&Group=6832&-out=Group,GalID,SpecObjID,RAJ2000,DEJ2000,zsp,Lr&-out.max=unlimited	  Full request URL
#INFO	contact=cds-question@unistra.fr	  Email or URL to contact publisher
#INFO	server_software=VizieR/7.6	  Software version
#INFO	publisher=CDS	  Data centre that produced the VOTable

#RESOURCE=yCat_36900052
#Name: J/A+A/690/A52
#Title: AXES-SDSS galaxy groups (Damsted+, 2024)
#INFO	ivoid=ivo://cds.vizier/j/a+a/690/a52	    IVOID of underlying data collection
#INFO	data_ivoid=ivo://cds.vizier/j/a+a/690/a52	    IVOID of underlying data collection
#INFO	creator=Damsted S.	    First author or institution
#INFO	cites=bibcode:2024A&A...690A..52D	    Article or Data origin sources
#INFO	journal=A&A	    Journal name
#INFO	original_date=2024	    Year of the article publication
#INFO	reference_url=https://cdsarc.cds.unistra.fr/viz-bin/cat/J/A+A/690/A52	    Dataset landing page
#INFO	citation=doi:10.26093/cds/vizier.36900052	    Dataset identifier that can be used for citation
#INFO	publication_date=2025-02-18	    Date of first publication in the data centre
#INFO	rights_uri=https://cds.unistra.fr/vizier-org/licences_vizier.html	    Licence URI
#Table	J_A_A_690_A52_tablec4:
#Name: J/A+A/690/A52/tablec4
#Title: Clean members of SDSS FoF groups
#Column	Group	(I5)	FoF group identification number (GROUP_ID)	[ucd=meta.id]
#Column	GalID	(I6)	FoF ID of the galaxy (GALID)	[ucd=meta.id;meta.main]
#Column	SpecObjID	(I19)	SDSS ID of the galaxy (specobjid)	[ucd=meta.id]
#Column	RAJ2000	(F13.9)	Right ascension (J2000) (RA_GAL)	[ucd=pos.eq.ra;meta.main]
#Column	DEJ2000	(F13.9)	Declination (J2000) (DEC_GAL)	[ucd=pos.eq.dec;meta.main]
#Column	zsp	(F12.9)	Galaxy redshift (ZSPEC)	[ucd=src.redshift]
#Column	Lr	(E11.4)	r-band luminosity (L_R)	[ucd=phys.luminosity;em.opt]
Group	GalID	SpecObjID	RAJ2000	DEJ2000	zsp	Lr
 	 	 	deg	deg	 	Lsun
-----	------	-------------------	-------------	-------------	------------	-----------
 6832	  9358	3348467906554914816	260.564219437	+30.711090000	 0.046133137	 1.0349e+01
 6832	 12708	                  0	260.659615638	+30.870040000	 0.044851300	 1.0095e+01
 6832	 52854	3348471479967705088	260.534223907	+30.693880000	 0.049956554	 5.9481e+00
 6832	 52925	                  0	260.666389077	+30.881280000	 0.042893150	 7.6128e+00
 6832	 84084	3348472304601425920	260.533910625	+30.768730000	 0.047582342	 5.2756e+00
 6832	246159	3348466807043287040	260.627866683	+30.764300000	 0.047225406	 2.9065e+00
 6832	321360	3348466532165380096	260.615231739	+30.784170000	 0.045100248	 2.3604e+00
 6832	374606	5631877049028898816	260.671052111	+30.825700000	 0.043712168	 1.9876e+00
 6832	396679	3348471205089798144	260.460475029	+30.701560000	 0.050128631	 1.3935e+00
 6832	403726	5631887769267269632	260.483839259	+30.813240000	 0.046781490	 1.5155e+00
 6832	409535	3348465707531659264	260.568646657	+30.647090000	 0.048877158	 1.3385e+00
 6832	417246	3348461584363055104	260.688543401	+30.664840000	 0.045970366	 1.4457e+00
 6832	421373	3348461034607241216	260.739444293	+30.661320000	 0.045941064	 1.4005e+00
 6832	443566	3348465157775845376	260.631420617	+30.556990000	 0.046653453	 1.1928e+00
 6832	491762	3348484674107238400	260.393143775	+31.024130000	 0.048092285	 8.1229e-01
 6832	503131	3348473953868867584	260.538774888	+30.974820000	 0.047236545	 7.5704e-01
 6832	508435	3348470105578170368	260.578988688	+30.950160000	 0.047756509	 6.8202e-01
 6832	519535	3348469555822356480	260.614628913	+30.861340000	 0.046173339	 6.3262e-01
 6832	523852	3348459660217706496	260.678908900	+30.828430000	 0.045681580	 6.1385e-01
 6832	531302	3348470380456077312	260.589364966	+30.863990000	 0.044648079	 5.6499e-01
 6832	531798	3348461309485148160	260.694016474	+30.704270000	 0.048065019	 5.1438e-01
 6832	533902	3348475878014216192	260.473231838	+30.725280000	 0.046877789	 4.8321e-01
 6832	534456	3348465982409566208	260.564134934	+30.629490000	 0.044293882	 5.4398e-01
 6832	536313	3348485498740959232	260.405649204	+30.679920000	 0.048756606	 4.5791e-01
 6832	543499	3348474778502588416	260.542516481	+30.752270000	 0.045764750	 4.1680e-01
 6832	545724	3348472854357239808	260.523588985	+30.660220000	 0.044694800	 4.1432e-01
 6832	547248	3348468731188635648	260.561660519	+30.841850000	 0.045463277	 3.9013e-01
 6832	548537	3348471754845612032	260.437523088	+30.769300000	 0.048981475	 3.2282e-01
 6832	551012	3348466257287473152	260.622703049	+30.875460000	 0.044661245	 3.6974e-01
 6832	552868	3348462408996775936	260.651442930	+30.789610000	 0.047149406	 3.0899e-01
 6832	552898	3348474228746774528	260.546475470	+30.444590000	 0.047980645	 3.0462e-01
 6832	555373	3348473404113053696	260.532679096	+30.874040000	 0.042247893	 3.5796e-01

