#
#   VizieR Astronomical Server vizier.cds.unistra.fr
#    Date: 2026-08-28T07:50:49 [V7.6]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	service_protocol=ASU	  IVOID of the protocol through which the data was retrieved
#INFO	request_date=2026-08-28T07:50:49	  Query execution date
#INFO	request=https://vizier.cds.unistra.fr/viz-bin/asu-tsv?-source=J/A%2BA/690/A52/tablec4&Group=6159&-out=Group,GalID,SpecObjID,RAJ2000,DEJ2000,zsp,Lr&-out.max=unlimited	  Full request URL
#INFO	contact=cds-question@unistra.fr	  Email or URL to contact publisher
#INFO	server_software=VizieR/7.6	  Software version
#INFO	publisher=CDS	  Data centre that produced the VOTable

#RESOURCE=yCat_36900052
#Name: J/A+A/690/A52
#Title: AXES-SDSS galaxy groups (Damsted+, 2024)
#INFO	ivoid=ivo://cds.vizier/j/a+a/690/a52	    IVOID of underlying data collection
#INFO	data_ivoid=ivo://cds.vizier/j/a+a/690/a52	    IVOID of underlying data collection
#INFO	creator=Damsted S.	    First author or institution
#INFO	cites=bibcode:2024A&A...690A..52D	    Article or Data origin sources
#INFO	journal=A&A	    Journal name
#INFO	original_date=2024	    Year of the article publication
#INFO	reference_url=https://cdsarc.cds.unistra.fr/viz-bin/cat/J/A+A/690/A52	    Dataset landing page
#INFO	citation=doi:10.26093/cds/vizier.36900052	    Dataset identifier that can be used for citation
#INFO	publication_date=2025-02-18	    Date of first publication in the data centre
#INFO	rights_uri=https://cds.unistra.fr/vizier-org/licences_vizier.html	    Licence URI
#Table	J_A_A_690_A52_tablec4:
#Name: J/A+A/690/A52/tablec4
#Title: Clean members of SDSS FoF groups
#Column	Group	(I5)	FoF group identification number (GROUP_ID)	[ucd=meta.id]
#Column	GalID	(I6)	FoF ID of the galaxy (GALID)	[ucd=meta.id;meta.main]
#Column	SpecObjID	(I19)	SDSS ID of the galaxy (specobjid)	[ucd=meta.id]
#Column	RAJ2000	(F13.9)	Right ascension (J2000) (RA_GAL)	[ucd=pos.eq.ra;meta.main]
#Column	DEJ2000	(F13.9)	Declination (J2000) (DEC_GAL)	[ucd=pos.eq.dec;meta.main]
#Column	zsp	(F12.9)	Galaxy redshift (ZSPEC)	[ucd=src.redshift]
#Column	Lr	(E11.4)	r-band luminosity (L_R)	[ucd=phys.luminosity;em.opt]
Group	GalID	SpecObjID	RAJ2000	DEJ2000	zsp	Lr
 	 	 	deg	deg	 	Lsun
-----	------	-------------------	-------------	-------------	------------	-----------
 6159	 88525	2374637585801701376	203.991175496	+33.430020000	 0.025732368	 5.1474e+00
 6159	186116	2374635386778445824	203.993208895	+33.473910000	 0.024877295	 3.7766e+00
 6159	361940	2374635661656352768	204.081827551	+33.423440000	 0.025665422	 1.8077e+00
 6159	387722	2243930122325354496	203.861889216	+33.725050000	 0.024165480	 1.7940e+00
 6159	393509	                  0	203.899169032	+33.374500000	 0.024207630	 1.7416e+00
 6159	404103	2374648855795886080	204.246856665	+33.570230000	 0.026559386	 1.3949e+00
 6159	446044	2243933145982330880	203.899777290	+33.479580000	 0.025644817	 1.1418e+00
 6159	489307	2243924075011401728	204.024022712	+33.692330000	 0.025482045	 8.5229e-01
 6159	495807	2243930672081168384	203.911828869	+33.668700000	 0.026830934	 7.2193e-01
 6159	498000	2374637036045887488	203.969462016	+33.327090000	 0.024351279	 8.5672e-01
 6159	502695	2374645007505188864	204.202517859	+33.489100000	 0.023310837	 8.8909e-01
 6159	543588	2374661775057512448	204.097515166	+33.216000000	 0.026268872	 3.7226e-01
 6159	549770	2374647481406351360	204.174518747	+33.295760000	 0.026190730	 3.2345e-01
 6159	555372	2374644182871468032	204.076143414	+33.720630000	 0.025706346	 2.8589e-01
 6159	559838	2243920501598611456	203.972535475	+33.634710000	 0.025494165	 2.5064e-01
 6159	560916	2374634837022631936	203.855857548	+33.444900000	 0.024272301	 2.6314e-01
 6159	564042	2374655727743559680	203.972775230	+33.222430000	 0.024574324	 2.2695e-01
 6159	566902	2374637860679608320	204.036755913	+33.442170000	 0.025265523	 1.8730e-01
 6159	567372	2243930397203261440	203.842372778	+33.797810000	 0.026029933	 1.7126e-01
 6159	567741	2243920226720704512	203.931209878	+33.560900000	 0.027218671	 1.5410e-01
 6159	569681	2374649405551699968	204.119590472	+33.274480000	 0.026020912	 1.5336e-01
 6159	569720	2374635936534259712	204.023785896	+33.282690000	 0.023101721	 1.9508e-01
 6159	571942	2374670846028441600	204.393885779	+33.278380000	 0.025251515	 1.4181e-01
 6159	573643	2374647756284258304	204.275034700	+33.327340000	 0.024413501	 1.3670e-01
 6159	573915	2374635111900538880	203.895717851	+33.316650000	 0.024010842	 1.3843e-01

