#
#   VizieR Astronomical Server vizier.cds.unistra.fr
#    Date: 2026-08-28T07:50:42 [V7.6]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	service_protocol=ASU	  IVOID of the protocol through which the data was retrieved
#INFO	request_date=2026-08-28T07:50:42	  Query execution date
#INFO	request=https://vizier.cds.unistra.fr/viz-bin/asu-tsv?-source=J/A%2BA/690/A52/tablec4&Group=1544&-out=Group,GalID,SpecObjID,RAJ2000,DEJ2000,zsp,Lr&-out.max=unlimited	  Full request URL
#INFO	contact=cds-question@unistra.fr	  Email or URL to contact publisher
#INFO	server_software=VizieR/7.6	  Software version
#INFO	publisher=CDS	  Data centre that produced the VOTable

#RESOURCE=yCat_36900052
#Name: J/A+A/690/A52
#Title: AXES-SDSS galaxy groups (Damsted+, 2024)
#INFO	ivoid=ivo://cds.vizier/j/a+a/690/a52	    IVOID of underlying data collection
#INFO	data_ivoid=ivo://cds.vizier/j/a+a/690/a52	    IVOID of underlying data collection
#INFO	creator=Damsted S.	    First author or institution
#INFO	cites=bibcode:2024A&A...690A..52D	    Article or Data origin sources
#INFO	journal=A&A	    Journal name
#INFO	original_date=2024	    Year of the article publication
#INFO	reference_url=https://cdsarc.cds.unistra.fr/viz-bin/cat/J/A+A/690/A52	    Dataset landing page
#INFO	citation=doi:10.26093/cds/vizier.36900052	    Dataset identifier that can be used for citation
#INFO	publication_date=2025-02-18	    Date of first publication in the data centre
#INFO	rights_uri=https://cds.unistra.fr/vizier-org/licences_vizier.html	    Licence URI
#Table	J_A_A_690_A52_tablec4:
#Name: J/A+A/690/A52/tablec4
#Title: Clean members of SDSS FoF groups
#Column	Group	(I5)	FoF group identification number (GROUP_ID)	[ucd=meta.id]
#Column	GalID	(I6)	FoF ID of the galaxy (GALID)	[ucd=meta.id;meta.main]
#Column	SpecObjID	(I19)	SDSS ID of the galaxy (specobjid)	[ucd=meta.id]
#Column	RAJ2000	(F13.9)	Right ascension (J2000) (RA_GAL)	[ucd=pos.eq.ra;meta.main]
#Column	DEJ2000	(F13.9)	Declination (J2000) (DEC_GAL)	[ucd=pos.eq.dec;meta.main]
#Column	zsp	(F12.9)	Galaxy redshift (ZSPEC)	[ucd=src.redshift]
#Column	Lr	(E11.4)	r-band luminosity (L_R)	[ucd=phys.luminosity;em.opt]
Group	GalID	SpecObjID	RAJ2000	DEJ2000	zsp	Lr
 	 	 	deg	deg	 	Lsun
-----	------	-------------------	-------------	-------------	------------	-----------
 1544	328164	2264201538916345856	195.536083939	+28.387110000	 0.026143231	 2.3279e+00
 1544	388619	2264205936962856960	195.669998646	+28.371300000	 0.025602677	 1.8276e+00
 1544	394490	2523267930137847808	195.184284089	+28.337270000	 0.027288384	 1.5646e+00
 1544	432812	2264205112329136128	195.559643787	+28.352640000	 0.029723264	 1.0648e+00
 1544	441744	2523298716463425536	195.344906520	+28.196040000	 0.026242559	 1.2832e+00
 1544	446397	2524356996136724480	195.660181052	+28.114570000	 0.025762505	 1.2982e+00
 1544	448080	2523297616951797760	195.553277997	+28.214840000	 0.028188053	 1.0853e+00
 1544	462088	2523307237678540800	195.590232517	+28.255980000	 0.023598832	 1.3965e+00
 1544	540065	2522170611728410624	194.858942666	+28.287540000	 0.027562121	 4.2010e-01
 1544	548758	2522184080745850880	195.012506645	+28.240310000	 0.026568988	 3.7182e-01
 1544	551432	2523297342073890816	195.453550952	+28.171950000	 0.026294854	 3.4824e-01
 1544	553644	2523301190364588032	195.434065646	+28.214360000	 0.026982834	 3.1294e-01
 1544	560649	2523296242562263040	195.547338677	+28.172460000	 0.030763235	 1.9631e-01
 1544	565607	2264203463061694464	195.738848712	+28.375600000	 0.030390834	 1.5705e-01
 1544	565699	2524367991253002240	195.747662501	+28.275350000	 0.024783797	 2.3834e-01
 1544	566710	2523266555748313088	195.092451593	+28.247090000	 0.025963526	 2.0397e-01
 1544	567057	2523300915486681088	195.412866874	+28.245880000	 0.026217486	 1.9892e-01
 1544	573851	2523288820858775552	195.324346810	+28.097070000	 0.027703739	 1.1950e-01
 1544	574717	2523297891829704704	195.430341048	+28.297790000	 0.026537659	 1.2121e-01

