#
#   VizieR Astronomical Server vizier.cds.unistra.fr
#    Date: 2026-09-04T04:16:44 [V7.6]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	service_protocol=ASU	  IVOID of the protocol through which the data was retrieved
#INFO	request_date=2026-09-04T04:16:44	  Query execution date
#INFO	request=https://vizier.cds.unistra.fr/viz-bin/asu-tsv?-source=J/A+A/424/447&-out.all&-out.max=unlimited	  Full request URL
#INFO	contact=cds-question@unistra.fr	  Email or URL to contact publisher
#INFO	server_software=VizieR/7.6	  Software version
#INFO	publisher=CDS	  Data centre that produced the VOTable

#RESOURCE=yCat_34240447
#Name: J/A+A/424/447
#Title: Kinematics in 17 nearby spiral galaxies (Pizzella+, 2004)
#INFO	ivoid=ivo://cds.vizier/j/a+a/424/447	    IVOID of underlying data collection
#INFO	data_ivoid=ivo://cds.vizier/j/a+a/424/447	    IVOID of underlying data collection
#INFO	creator=Pizzella A.	    First author or institution
#INFO	cites=bibcode:2004A&A...424..447P	    Article or Data origin sources
#INFO	journal=A&A	    Journal name
#INFO	original_date=2004	    Year of the article publication
#INFO	reference_url=https://cdsarc.cds.unistra.fr/viz-bin/cat/J/A+A/424/447	    Dataset landing page
#INFO	citation=doi:10.26093/cds/vizier.34240447	    Dataset identifier that can be used for citation
#INFO	publication_date=2017-11-06	    Date of first publication in the data centre
#INFO	rights_uri=https://cds.unistra.fr/vizier-org/licences_vizier.html	    Licence URI
#Table	J_A_A_424_447_galaxies:
#Name: J/A+A/424/447/galaxies
#Title: Properties of the sample galaxies
#Column	recno	(I8)	Record number assigned by the VizieR team. Should Not be used for identification.	[ucd=meta.record]
#Column	NGC	(I4)	NGC number of the galaxy	[ucd=meta.id;meta.main]
#Column	MorRSA	(a7)	Morphological classification from RSA (1)	[ucd=src.morph.type]
#Column	MorRC3	(a11)	Morphological classification from RC3 (2)	[ucd=src.morph.type]
#Column	Bmag	(F5.2)	Total observed blue magnitude (2)	[ucd=phot.mag;em.opt.B]
#Column	PA	(I3)	Position angle of the slit (2)	[ucd=pos.posAng]
#Column	i	(I2)	Galaxy inclination (3)	[ucd=src.orbital.inclination]
#Column	HRV	(I4)	Heliocentric system velocity (4)	[ucd=phys.veloc;pos.heliocentric]
#Column	D	(F4.1)	Distance (5)	[ucd=pos.distance]
#Column	Scale	(I3)	Scale of the galaxy	[ucd=instr.scale]
#Column	R25	(I3)	Radius of the 25Bmag/arcsec^-2^ isophote (2)	[ucd=phys.angSize;src]
#Column	BMAG	(F5.1)	Absolute total blue magnitude	[ucd=phys.magAbs;em.opt]
#Column	rStel	(F4.1)	Radial extension of the stellar rotation curve in units of R25	[ucd=phys.angSize;src]
#Column	rGas	(F4.1)	Radial extension of the ionized rotation curve in units of R25	[ucd=phys.angSize;src]
#Column	RC3,RSA	(A7)	Show the contents of RC3 and RSA Catalogues for this galaxy	[ucd=meta.ref]
#Column	Simbad	(A6)	Simbad column added by the CDS	[ucd=meta.ref]
#Column	NED	(A3)	Simbad column added by the CDS	[ucd=meta.ref]
#Column	_RA	(F8.4)	Right Ascension (J2000) from SIMBAD (not part of the original data)	[ucd=pos.eq.ra;meta.main]
#Column	_DE	(F8.4)	Declination (J2000) from SIMBAD (not part of the original data)	[ucd=pos.eq.dec;meta.main]
recno	NGC	MorRSA	MorRC3	Bmag	PA	i	HRV	D	Scale	R25	BMAG	rStel	rGas	RC3,RSA	Simbad	NED	_RA	_DE
 	 	 	 	mag	deg	deg	km/s	Mpc	pc/arcsec	arcsec	mag	 	 	 	 	 	deg	deg
--------	----	-------	-----------	-----	---	--	----	----	---	---	-----	----	----	-------	------	---	--------	--------
       1	 210	Sb(rs) 	SABb(s)    	11.60	165	49	1650	23.2	113	150	-20.5	 0.3	 0.8	RC3,RSA	Simbad	NED	010.1462	-13.8739
       2	 615	Sb(r)  	SAb(rs)    	12.47	155	67	1849	25.7	125	108	-20.3	 0.7	 0.9	RC3,RSA	Simbad	NED	023.7737	-07.3408
       3	1620	---    	SABbc(rs)  	13.08	 25	70	3509	46.1	224	 86	-21.1	 0.7	 1.2	RC3,RSA	Simbad	NED	069.1557	-00.1436
       4	2590	---    	SAbc(s):   	13.94	 77	72	4960	63.4	308	 67	-21.0	 0.5	 1.0	RC3,RSA	Simbad	NED	126.2574	-00.5923
       5	2708	---    	SABb(s)pec?	12.80	 25	60	1984	23.5	114	 78	-19.4	 0.6	 0.8	RC3,RSA	Simbad	NED	134.0329	-03.3605
       6	2815	Sb(s)  	SBb(r):    	12.81	 10	72	2535	30.0	145	104	-21.0	 0.4	 1.0	RC3,RSA	Simbad	NED	139.0817	-23.6344
       7	3054	SBbc(s)	SABb(r)    	12.35	118	52	2430	28.5	138	114	-20.3	 0.5	 0.9	RC3,RSA	Simbad	NED	148.6204	-25.7019
       8	3200	Sb(r)  	SABc(rs):  	12.83	169	73	3526	43.4	211	125	-21.5	 0.5	 0.9	RC3,RSA	Simbad	NED	154.6518	-17.9824
       9	3717	Sb(s)  	SAb:sp     	12.24	 33	81	1748	19.6	 95	180	-20.5	 0.4	 0.5	RC3,RSA	Simbad	NED	172.8822	-30.3077
      10	4682	Sc(s)  	SABcd(s)   	13.14	 83	61	2344	28.8	140	 77	-20.0	 0.3	 0.8	RC3,RSA	Simbad	NED	191.8145	-10.0631
      11	5530	Sc(s)  	SAbc(rs)   	11.79	127	62	1092	11.7	 57	125	-19.4	 0.6	 0.9	RC3,RSA	Simbad	NED	214.6133	-43.3883
      12	6118	Sc(s)  	SAcd(s)    	12.42	 58	65	1580	21.4	104	140	-20.4	 0.6	 0.8	RC3,RSA	Simbad	NED	245.4525	-02.2841
      13	6878	Sc(r)  	SAb(s)     	13.45	125	40	5821	77.3	375	 48	-21.3	 0.6	 1.0	RC3,RSA	Simbad	NED	303.4708	-44.5264
      14	6925	Sbc(r) 	SAbc(s)    	12.07	  5	75	2783	37.7	183	134	-21.9	 0.6	 0.9	RC3,RSA	Simbad	NED	308.5862	-31.9811
      15	7083	Sb(s)  	SAbc(s)    	11.87	  5	53	3093	39.7	192	116	-21.5	 0.5	 1.0	RC3,RSA	Simbad	NED	323.9392	-63.9044
      16	7412	Sc(rs) 	SBc(s)     	11.88	 65	42	1712	22.7	110	116	-20.1	 0.4	 0.8	RC3,RSA	Simbad	NED	343.9383	-42.6411
      17	7531	Sbc(r) 	SABbc(r)   	12.04	 15	67	1591	20.9	102	134	-20.2	 0.4	 0.6	RC3,RSA	Simbad	NED	348.7017	-43.5997

#Table	J_A_A_424_447_table3:
#Name: J/A+A/424/447/table3
#Title: Major-axis ionized gas kinematics
#Column	recno	(I8)	Record number assigned by the VizieR team. Should Not be used for identification.	[ucd=meta.record]
#Column	NGC	(I4)	NGC number of the galaxy	[ucd=meta.id;meta.main]
#Column	PA	(I3)	Position angle of the slit (G1)	[ucd=obs.param]
#Column	Rad	(F6.1)	[-117/117] Radius (G1)	[ucd=obs.param]
#Column	Vel	(I4)	Velocity	[ucd=phys.veloc;pos.heliocentric]
#Column	e_Vel	(I2)	Velocity error	[ucd=stat.error]
#Column	sigma	(I3)	Velocity dispersion	[ucd=phys.veloc.dispersion]
#Column	e_sigma	(I3)	Velocity dispersion error (lower limit)	[ucd=stat.error]
#Column	E_sigma	(I3)	Velocity dispersion error (upper limit)	[ucd=stat.error]
recno	NGC	PA	Rad	Vel	e_Vel	sigma	e_sigma	E_sigma
 	 	deg	arcsec	km/s	km/s	km/s	km/s	km/s
--------	----	---	------	----	--	---	---	---
       1	 210	165	-113.8	  98	12	 69	 13	 13
       2	 210	165	-111.4	 126	14	 79	 16	 16
       3	 210	165	-108.9	 108	11	 54	 14	 14
       4	 210	165	-106.4	 113	 8	 60	  9	  9
       5	 210	165	-104.0	 123	 3	 36	  6	  5
       6	 210	165	-101.5	 111	 3	 37	  5	  5
       7	 210	165	 -99.1	 112	 2	 35	  5	  4
       8	 210	165	 -96.6	 119	 3	 46	  5	  5
       9	 210	165	 -86.8	 101	 1	  0	  0	 32
      10	 210	165	 -84.3	 105	21	 58	 26	 26
      11	 210	165	 -42.5	  97	13	 64	 11	 11
      12	 210	165	 -38.4	 123	 8	 19	 23	 21
      13	 210	165	 -34.3	 112	 3	 35	  7	  6
      14	 210	165	 -31.0	 105	 3	 41	  5	  5
      15	 210	165	 -28.5	  94	 2	 37	  5	  5
      16	 210	165	 -26.1	  92	 2	 33	  5	  4
      17	 210	165	 -23.6	  90	 2	 34	  5	  4
      18	 210	165	 -21.2	  94	 4	 33	  7	  7
      19	 210	165	 -18.7	  94	 7	 42	 10	 10
      20	 210	165	 -16.2	  97	 6	 36	  9	  9
      21	 210	165	 -13.8	  80	 5	 44	  7	  7
      22	 210	165	 -11.3	  94	 5	 63	  6	  6
      23	 210	165	  -9.7	  99	 7	 65	  9	  9
      24	 210	165	  -8.9	 111	 4	 50	  6	  6
      25	 210	165	  -8.0	 117	 5	 58	  6	  6
      26	 210	165	  -7.2	 116	 4	 52	  5	  5
      27	 210	165	  -6.4	 122	 4	 71	  4	  4
      28	 210	165	  -5.6	 127	 3	 64	  4	  3
      29	 210	165	  -4.8	 122	 3	 73	  4	  4
      30	 210	165	  -3.9	 115	 3	 77	  3	  3
      31	 210	165	  -3.1	  98	 3	 94	  3	  3
      32	 210	165	  -2.3	  80	 4	104	  4	  4
      33	 210	165	  -1.5	  50	 4	131	  4	  4
      34	 210	165	  -0.7	   5	 4	144	  4	  4
      35	 210	165	   0.2	 -38	 4	153	  3	  3
      36	 210	165	   1.0	 -66	 4	141	  4	  4
      37	 210	165	   1.8	 -94	 4	134	  3	  3
      38	 210	165	   2.6	-113	 4	113	  4	  4
      39	 210	165	   3.4	-127	 4	 97	  4	  4
      40	 210	165	   4.3	-125	 4	 98	  4	  4
      41	 210	165	   5.1	-126	 3	 91	  3	  3
      42	 210	165	   5.9	-121	 3	 82	  3	  3
      43	 210	165	   6.7	-113	 4	 87	  4	  4
      44	 210	165	   7.5	-113	 4	 78	  4	  4
      45	 210	165	   8.4	-117	 4	 61	  5	  5
      46	 210	165	   9.2	-108	 5	 90	  6	  6
      47	 210	165	  10.8	-105	 4	 65	  5	  5
      48	 210	165	  13.3	-108	 4	 49	  5	  5
      49	 210	165	  15.7	-101	 4	 54	  5	  5
      50	 210	165	  18.2	-100	 4	 43	  6	  5
      51	 210	165	  20.7	 -96	 2	 41	  4	  4
      52	 210	165	  23.1	 -95	 1	 34	  5	  4
      53	 210	165	  25.6	 -99	 1	 38	  4	  4
      54	 210	165	  28.0	-115	 1	 40	  4	  4
      55	 210	165	  30.5	-114	 2	 38	  4	  4
      56	 210	165	  33.0	-110	 3	 31	  7	  6
      57	 210	165	  35.4	-107	 4	 33	  8	  8
      58	 210	165	  38.7	-110	 7	 20	 19	 17
      59	 210	165	  42.8	-101	12	 35	 20	 20
      60	 210	165	  92.4	-122	12	 24	 25	 25
      61	 210	165	 111.7	-145	 5	 64	  6	  6
      62	 210	165	 114.1	-152	13	 52	 17	 17
      63	 615	155	 -98.6	-205	15	 57	 58	 58
      64	 615	155	 -96.1	-184	 1	  0	  0	 26
      65	 615	155	 -85.9	-207	 5	 23	 12	 11
      66	 615	155	 -84.2	-200	 2	 24	  8	  6
      67	 615	155	 -82.6	-191	 1	 26	  7	  5
      68	 615	155	 -81.0	-191	 1	 25	  7	  5
      69	 615	155	 -78.5	-187	 1	 28	  6	  4
      70	 615	155	 -75.2	-185	 2	 33	  5	  5
      71	 615	155	 -71.9	-181	 2	 29	  6	  5
      72	 615	155	 -68.7	-185	 4	 27	  9	  8
      73	 615	155	 -65.4	-185	 3	 31	  6	  6
      74	 615	155	 -62.1	-181	 3	 36	  5	  5
      75	 615	155	 -58.8	-187	 4	 40	  6	  6
      76	 615	155	 -55.5	-209	10	 53	 13	 13
      77	 615	155	 -49.0	-186	10	 72	 12	 12
      78	 615	155	 -46.5	-194	 4	 46	  6	  6
      79	 615	155	 -45.3	-199	 4	 42	  6	  5
      80	 615	155	 -44.5	-198	 2	 27	  7	  6
      81	 615	155	 -43.6	-199	 1	 29	  6	  5
      82	 615	155	 -42.8	-197	 1	 26	  6	  5
      83	 615	155	 -42.0	-197	 1	 27	  6	  5
      84	 615	155	 -41.2	-195	 1	 29	  5	  5
      85	 615	155	 -40.4	-193	 1	 32	  5	  4
      86	 615	155	 -39.1	-192	 1	 30	  5	  5
      87	 615	155	 -37.5	-184	 1	 48	  3	  3
      88	 615	155	 -35.9	-184	 5	 46	  7	  6
      89	 615	155	 -34.2	-185	 5	 47	  8	  7
      90	 615	155	 -32.6	-185	 5	 44	  7	  7
      91	 615	155	 -30.9	-191	 8	 84	 11	 11
      92	 615	155	 -29.3	-184	 3	 43	  5	  4
      93	 615	155	 -28.1	-189	 2	 30	  6	  5
      94	 615	155	 -27.2	-188	 2	 28	  6	  5
      95	 615	155	 -26.4	-188	 1	 32	  5	  4
      96	 615	155	 -25.6	-188	 1	 33	  5	  4
      97	 615	155	 -24.8	-186	 1	 35	  4	  4
      98	 615	155	 -24.0	-188	 1	 34	  4	  4
      99	 615	155	 -23.1	-187	 1	 34	  4	  4
     100	 615	155	 -22.3	-188	 1	 33	  5	  4
     101	 615	155	 -21.5	-187	 1	 32	  5	  4
     102	 615	155	 -20.7	-187	 1	 32	  5	  4
     103	 615	155	 -19.9	-183	 1	 36	  4	  4
     104	 615	155	 -19.0	-178	 1	 38	  4	  4
     105	 615	155	 -18.2	-170	 2	 43	  4	  3
     106	 615	155	 -17.4	-166	 2	 41	  4	  4
     107	 615	155	 -16.6	-154	 3	 46	  5	  4
     108	 615	155	 -15.8	-144	 3	 51	  5	  5
     109	 615	155	 -14.9	-141	 3	 49	  5	  5
     110	 615	155	 -14.1	-125	 3	 49	  5	  5
     111	 615	155	 -13.3	-117	 4	 60	  5	  5
     112	 615	155	 -12.5	-113	 4	 52	  5	  5
     113	 615	155	 -11.7	-112	 3	 41	  5	  5
     114	 615	155	 -10.8	-110	 4	 55	  5	  5
     115	 615	155	 -10.0	-112	 4	 53	  5	  5
     116	 615	155	  -9.2	-116	 4	 50	  5	  5
     117	 615	155	  -8.4	-114	 4	 66	  5	  5
     118	 615	155	  -7.6	-109	 5	 70	  6	  6
     119	 615	155	  -6.7	-116	 5	 73	  6	  5
     120	 615	155	  -5.9	-106	 5	 77	  5	  5
     121	 615	155	  -5.1	-102	 5	 92	  5	  5
     122	 615	155	  -4.3	 -96	 4	 92	  4	  4
     123	 615	155	  -3.5	 -87	 4	119	  4	  4
     124	 615	155	  -2.6	 -74	 4	132	  3	  3
     125	 615	155	  -1.8	 -53	 3	128	  3	  3
     126	 615	155	  -1.0	 -32	 3	138	  2	  2
     127	 615	155	  -0.2	 -14	 3	144	  2	  2
     128	 615	155	   0.6	   9	 3	145	  3	  3
     129	 615	155	   1.5	  34	 6	172	  6	  6
